id	en_name	ja_name	en_aliases	ja_aliases	img_urls	taxon_rank	taxon_name	parent_taxon	BirdJPBookDB__data_audio_id	BirdJPBookDB__data_birdname	BirdResearchDB_label01_32k_audio_id	BirdResearchDB_label01_32k_birdname	JP	Research
Q697413	Japanese Waxwing	ヒレンジャク	{'0': 'Bombycilla japonica', '1': 'Japanese Waxwing'}	{}	{'0': 'https://www.wikidata.org/wiki/Q697413#/media/File:Bombycilla%20japonica,%20Nara,%20Japan%201.jpg'}	Q7432	Bombycilla japonica	Q208940	4_28	ヒレンジャク	data01/hirenjaku_131211_tottori_kuroda.0005.wav	ヒレンジャク	1	1
Q1200757	Black-browed Reed Warbler	コヨシキリ	{'0': 'Acrocephalus bistrigiceps', '1': 'Black-browed Reed Warbler'}	{}	{'0': 'https://www.wikidata.org/wiki/Q1200757#/media/File:Wiki-koyosikiri-saro.jpg'}	Q7432	Acrocephalus bistrigiceps	Q637716	4_72	コヨシキリ	data01/koyoshikiri_090722_watarase_hirano.0004.wav	コヨシキリ	1	1
Q27075477	Wood Warbler	モリムシクイ	{'0': 'Phylloscopus sibilatrix', '1': 'Wood Warbler'}	{}	{'0': 'https://www.wikidata.org/wiki/Q27075477#/media/File:Flickr%20-%20Rainbirder%20-%20Wood%20Warbler%20(Phylloscopus%20sibilatrix).jpg', '1': 'https://www.wikidata.org/wiki/Q27075477#/media/File:P%20sibilatrix.jpg'}	Q7432	Phylloscopus sibilatrix	Q214627	5_04	モリムシクイ			1	0
Q43365	Corvus	カラス属	{'0': 'the crows', '1': 'the crow genus', '2': 'crow', '3': 'true crows', '4': 'crows and ravens'}	{}	{'0': 'https://www.wikidata.org/wiki/Q43365#/media/File:Corvus%20brachyrhynchos%2030196.JPG', '1': 'https://www.wikidata.org/wiki/Q43365#/media/File:Dartmoorrook.JPG'}	Q34740	Corvus	Q25565					0	0
Q46316	Shelducks	ツクシガモ属	{'0': 'Tadorna'}	{}	{'0': 'https://www.wikidata.org/wiki/Q46316#/media/File:Common.shelduck.2.arp.750pix.jpg', '1': 'https://www.wikidata.org/wiki/Q46316#/media/File:Ruddy%20shelduck%20David%20Raju.jpg', '2': 'https://www.wikidata.org/wiki/Q46316#/media/File:Tadorna%20tadornoides%20male%201%20-%20Perth.jpg'}	Q34740	Tadorna	Q21153					0	0
Q27050	Brant Goose	コクガン	{'0': 'Branta bernicla', '1': 'Brent Goose', '2': 'Brant'}	{}	{'0': 'https://www.wikidata.org/wiki/Q27050#/media/File:Branta%20bernicla%20bernicla%20Norfolk%201.jpg', '1': 'https://www.wikidata.org/wiki/Q27050#/media/File:Branta%20bernicla%20hrota%20St%20Marys%20Northumberland%200.jpg'}	Q7432	Branta bernicla	Q210416	1_36	コクガン	data01/kokugan_151206_koyaike_hasegawa.0001.wav	コクガン	1	1
Q21062	Common Murre	ウミガラス	{'0': 'Uria aalge', '1': 'Common Guillemot', '2': 'Guillemot', '3': 'Common Murre'}	{'0': 'オロロン鳥'}	{'0': 'https://www.wikidata.org/wiki/Q21062#/media/File:Common%20Guillemots%20Reykjanes%20Iceland.jpg', '1': 'https://www.wikidata.org/wiki/Q21062#/media/File:Guillemot%20(Uria%20aalge)%20in%20flight.jpg'}	Q7432	Uria aalge	Q838599	3_19	ウミガラス			1	0
Q3924795	Prunella	イワヒバリ属	{}	{}	{'0': 'https://www.wikidata.org/wiki/Q3924795#/media/File:Dunnock%20crop2.jpg', '1': 'https://www.wikidata.org/wiki/Q3924795#/media/File:Alpenbraunelle.jpg'}	Q34740	Prunella	Q3709179					0	0
Q25354	Eurasian Jay	カケス	{'0': 'Garrulus glandarius', '1': 'European Jay', '2': 'Jay', '3': 'Eurasian Jay'}	{'0': 'ヤクシマカケス', '1': 'ミヤマカケス', '2': '懸巣', '3': 'サドカケス'}	{'0': 'https://www.wikidata.org/wiki/Q25354#/media/File:Garrulus%20glandarius%201%20Luc%20Viatour.jpg', '1': 'https://www.wikidata.org/wiki/Q25354#/media/File:Garrulus%20glandarius%20-%20Eurasian%20Jay%2001.jpg'}	Q7432	Garrulus glandarius	Q311248	6_27	ミヤマカケス	data01/sadokakesu_100223_sado_mju.0000.wav	サドカケス	1	1
Q648422	Asio	トラフズク属	{}	{}	{'0': 'https://www.wikidata.org/wiki/Q648422#/media/File:Waldohreule%20in%20freier%20Wildbahn.jpg'}	Q34740	Asio	Q26012					0	0
Q371086	Zosteropidae	メジロ科	{'0': 'white-eye'}	{'0': 'メジロ科 (Sibley)', '1': 'シジュウカラ科'}	{'0': 'https://www.wikidata.org/wiki/Q371086#/media/File:庭の柿を食べに来たメジロ３.JPG', '1': 'https://www.wikidata.org/wiki/Q371086#/media/File:Zosterops%20japonicus%2001.jpg'}	Q35409	Zosteropidae	Q25341					0	0
Q26198	Carrion Crow	ハシボソガラス	{'0': 'Corvus corone', '1': 'Carrion Crow'}	{}	{'0': 'https://www.wikidata.org/wiki/Q26198#/media/File:Corvus%20corone%20-near%20Canford%20Cliffs,%20Poole,%20England-8.jpg', '1': 'https://www.wikidata.org/wiki/Q26198#/media/File:00%20311%20Aaskrähe.jpg'}	Q7432	Corvus corone	Q43365	6_36	ハシボソガラス	data01/bosogarasu_081021_watarase_hirano.0007.wav	ハシボソガラス	1	1
Q1193805	Saxicolinae		{'0': 'the Chat subfamily'}	{}	{'0': 'https://www.wikidata.org/wiki/Q1193805#/media/File:Saxicola%20rubetra%203%20tom%20(Marek%20Szczepanek).jpg'}	Q164280	Saxicolinae	Q200989					0	0
Q214293	Bubo	ワシミミズク属	{'0': 'Eagle-owls', '1': 'Horned owls'}	{}	{'0': 'https://www.wikidata.org/wiki/Q214293#/media/File:Hubro%20(Bubo%20bubo).JPG', '1': 'https://www.wikidata.org/wiki/Q214293#/media/File:Spottedeagleowl.jpg'}	Q34740	Bubo	Q26012					0	0
Q26623	Rallidae	クイナ科	{'0': 'rail', '1': 'rails & crakes'}	{'0': 'クイナ亜目'}	{'0': 'https://www.wikidata.org/wiki/Q26623#/media/File:Rallus%20aquaticus.%20Water%20Rail%20(33414097312).jpg', '1': 'https://www.wikidata.org/wiki/Q26623#/media/File:Dusky%20moorhen442.jpg'}	Q35409	Rallidae	Q25557					0	0
Q1267153	Sunda Scops Owl	オオコノハズク	{'0': 'Otus lempiji'}	{'0': 'リュウキュウオオコノハズク', '1': 'ダイトウコノハズク', '2': 'サメイロオオコノハズク'}	{'0': 'https://www.wikidata.org/wiki/Q1267153#/media/File:Sunda%20Scops-owl.jpg'}	Q7432	Otus lempiji	Q832329	3_44	リュウキュウオオコノハズク			1	0
Q901041	Riparia		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q901041#/media/File:Riparia%20Riparia-2006-Ejdzej-1.jpg'}	Q34740	Riparia	Q39861					0	0
Q6471715	Ciconia	コウノトリ属	{}	{}	{'0': 'https://www.wikidata.org/wiki/Q6471715#/media/File:White%20Stork-Mindaugas%20Urbonas-1.jpg', '1': 'https://www.wikidata.org/wiki/Q6471715#/media/File:Ciconia%20ciconia%20at%20the%20hamburg%20zoo.JPG'}	Q34740	Ciconia	Q28507					0	0
Q736322	Charadrius		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q736322#/media/File:Killdeer23.jpg'}	Q34740	Charadrius	Q28449					0	0
Q998495	Oriental White Stork	コウノトリ	{'0': 'Ciconia boyciana', '1': 'Oriental white stork', '2': 'Oriental White Stork'}	{'0': 'ニホンコウノトリ', '1': '鸛', '2': 'こうのとり'}	{'0': 'https://www.wikidata.org/wiki/Q998495#/media/File:Oriental%20Stork%202%20marugame%20kagawa.jpg', '1': 'https://www.wikidata.org/wiki/Q998495#/media/File:Bocian%20czarnodzioby%20Ciconia%20boyciana%20RB3.jpg'}	Q7432	Ciconia boyciana	Q6471715	1_31	コウノトリ			1	0
Q266761	Oriental Magpie Robin	シキチョウ	{'0': 'Copsychus saularis', '1': 'Oriental Magpie Robin'}	{}	{'0': 'https://www.wikidata.org/wiki/Q266761#/media/File:Oriental%20Magpie%20Robin%20(Copsychus%20saularis)-%20Male%20at%20Kolkata%20I%20IMG%203003.jpg', '1': 'https://www.wikidata.org/wiki/Q266761#/media/File:Oriental%20Magpie%20Robin%20I%20IMG%206686.jpg'}	Q7432	Copsychus saularis	Q578756	6_56	シキチョウ			1	0
Q1978121	Nisaetus		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q1978121#/media/File:Changeable%20Hawk%20Eagle%203.jpg', '1': 'https://www.wikidata.org/wiki/Q1978121#/media/File:Nisaetus%20cirrhatus.jpg'}	Q34740	Nisaetus	Q25510					0	0
Q184518	Lesser Spotted Woodpecker	コアカゲラ	{'0': 'Dendrocopos minor', '1': 'Dryobates minor', '2': 'Picoides minor', '3': 'lesser spotted woodpecker'}	{'0': '小赤啄木鳥'}	{'0': 'https://www.wikidata.org/wiki/Q184518#/media/File:PicoidesMinorBack.jpg'}	Q7432	Dryobates minor	Q12814087	3_69	コアカゲラ			1	0
Q21976264	Locustella pryeri	オオセッカ	{'0': 'Marsh grassbird', '1': 'Marsh Grassbird'}	{}	{'0': 'https://www.wikidata.org/wiki/Q21976264#/media/File:Marsh%20Grassbird%20(cropped).jpg'}	Q7432	Locustella pryeri	Q850925	4_67	オオセッカ	data01/oosekka_081216_watarase_hirano.0001.wav	オオセッカ	1	1
Q1273772	Black Noddy	ヒメクロアジサシ	{'0': 'Anous minutus'}	{}	{'0': 'https://www.wikidata.org/wiki/Q1273772#/media/File:Anous%20minutus%20by%20Gregg%20Yan%2002.jpg', '1': 'https://www.wikidata.org/wiki/Q1273772#/media/File:Anous%20minutus.JPG'}	Q7432	Anous minutus	Q513741	3_17	ヒメクロアジサシ			1	0
Q1608770	Turnix		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q1608770#/media/File:Black-breasted%20Button-quail%20male%20inskip.JPG'}	Q34740	Turnix	Q205320					0	0
Q19596430	Columbimorphae		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q19596430#/media/File:Pin-tailed%20sandgrouse%20(Pterocles%20alchata).jpg'}	Q5868144	Columbimorphae	Q22285909					0	0
Q25353	Northern Goshawk	オオタカ	{'0': 'Accipiter gentilis', '1': 'Gos', '2': 'Northern Goshawk'}	{'0': 'チョウセンオオタカ'}	{'0': 'https://www.wikidata.org/wiki/Q25353#/media/File:Northern%20Goshawk%20ad%20M2.jpg', '1': 'https://www.wikidata.org/wiki/Q25353#/media/File:Accipiter%20gentilis%20Woodlawn%20Ontario.jpg'}	Q7432	Accipiter gentilis	Q188737	2_06	オオタカ	data01/ootaka_060706_mooka_mju.0001.wav	オオタカ	1	1
Q574939	White-rumped Munia	コシジロキンパラ	{'0': 'Lonchura striata', '1': 'White-rumped Munia'}	{}	{'0': 'https://www.wikidata.org/wiki/Q574939#/media/File:White-rumped%20Munia,%20Bengaluru,%20Vimal%20Rajyaguru,%2001.jpg', '1': 'https://www.wikidata.org/wiki/Q574939#/media/File:White-rumped%20Munia%20(Lonchura%20striata)%20(5780780488).jpg'}	Q7432	Lonchura striata	Q852860	6_69	コシジロキンパラ			1	0
Q209239	Columba	カワラバト属	{}	{}	{'0': 'https://www.wikidata.org/wiki/Q209239#/media/File:2017-03-05%20Columba%20oenas,%20Armstrong%20Park%203.jpg'}	Q34740	Columba	Q10856					0	0
Q12265907	Janpanese Leaf Warbler	メボソムシクイ	{'0': 'Phylloscopus xanthodryas', '1': 'Janpanese Leaf Warbler'}	{}	{'0': 'https://www.wikidata.org/wiki/Q12265907#/media/File:Phylloscopus%20xanthodryas%201889.jpg'}	Q7432	Phylloscopus xanthodryas	Q214627	5_08	メボソムシクイ	data01/mebosomushikui2_1005_hyogo_kaji.0006.wav	メボソムシクイ	1	1
Q1074819	Psittacinae	インコ亜科	{}	{'0': 'ヒインコ'}	{'0': 'https://www.wikidata.org/wiki/Q1074819#/media/File:Lesserj%20lg.jpg', '1': 'https://www.wikidata.org/wiki/Q1074819#/media/File:Psittacus%20erithacus%20timneh-parrot%20on%20cage.jpg'}	Q164280	Psittacinae	Q8327					0	0
Q27515	Haematopus	ミヤコドリ属	{'0': 'the Oystercatcher genus', '1': 'Ostralegus'}	{'0': 'ミヤコドリ科'}	{'0': 'https://www.wikidata.org/wiki/Q27515#/media/File:Haematopus%20longirostris%202.jpg', '1': 'https://www.wikidata.org/wiki/Q27515#/media/File:Haematopus%20bachmani.jpg', '2': 'https://www.wikidata.org/wiki/Q27515#/media/File:American%20oystercatchers%20at%20Fort%20Tilden%20(60747).jpg'}	Q34740	Haematopus	Q12845592					0	0
Q1076585	Ruddy-breasted Crake	ヒクイナ	{'0': 'Porzana fusca'}	{'0': '緋水鶏', '1': 'リュウキュウヒクイナ'}	{'0': 'https://www.wikidata.org/wiki/Q1076585#/media/File:Ruddy-breasted%20Crake%20(Porzana%20fusca)%20in%20Kolkata%20I%20IMG%202677.jpg', '1': 'https://www.wikidata.org/wiki/Q1076585#/media/File:Ruddy-breasted%20Crake%20(Porzana%20fusca)%20in%20Kolkata%20I%20IMG%202675.jpg'}	Q7432	Porzana fusca	Q835525	2_35	リュウキュウヒクイナ	data01/hikuina_090511_watarase_hirano.0013.wav	ヒクイナ	1	1
Q25968	Eurasian Tree Sparrow	スズメ	{'0': 'Tree Sparrow', '1': 'Passer montanus', '2': 'Eurasian Tree Sparrow'}	{'0': '雀類', '1': '雀', '2': 'すずめ', '3': 'パッサー・モンタヌス'}	{'0': 'https://www.wikidata.org/wiki/Q25968#/media/File:Tree-Sparrow-2009-16-02.jpg', '1': 'https://www.wikidata.org/wiki/Q25968#/media/File:Tree%20Sparrow%20August%202007%20Osaka%20Japan.jpg', '2': 'https://www.wikidata.org/wiki/Q25968#/media/File:Eurasian%20Tree%20Sparrow.jpg', '3': 'https://www.wikidata.org/wiki/Q25968#/media/File:Eurasian%20Tree%20Sparrow%20(3352252620).jpg'}	Q7432	Passer montanus	Q28753	6_18	スズメ	data01/suzume_120210_nemuro_mju.0000.wav	スズメ	1	1
Q1887740	Larus	カモメ属	{}	{'0': 'カモメ科 (Sibley)'}	"{'0': ""https://www.wikidata.org/wiki/Q1887740#/media/File:Great%20Black%20Backed%20Gull%20Ireland's%20Eye.jpg""}"	Q34740	Larus	Q27589					0	0
Q525717	Brown Noddy	クロアジサシ	{'0': 'Anous stolidus', '1': 'brown noddy', '2': 'common noddy', '3': 'Brown Noddy'}	{}	{'0': 'https://www.wikidata.org/wiki/Q525717#/media/File:Anous%20stolidus%20by%20Gregg%20Yan%2001.jpg', '1': 'https://www.wikidata.org/wiki/Q525717#/media/File:Common%20Noddy.jpg'}	Q7432	Anous stolidus	Q513741	3_16	クロアジサシ			1	0
Q74092	Black-naped Oriole	コウライウグイス	{'0': 'Oriolus chinensis'}	{}	{'0': 'https://www.wikidata.org/wiki/Q74092#/media/File:Custardapplewithbird.jpg', '1': 'https://www.wikidata.org/wiki/Q74092#/media/File:Black-naped%20Oriole%20eyeing%20on%20Lannea%20coromandelica%20fruits%20W%20IMG%207449.jpg'}	Q7432	Oriolus chinensis	Q2090536	6_24	コウライウグイス			1	0
Q2717364	Cyanopica	オナガ属	{}	{}	{'0': 'https://www.wikidata.org/wiki/Q2717364#/media/File:Cyanopica%20cooki%20Martien%20Brand.jpg', '1': 'https://www.wikidata.org/wiki/Q2717364#/media/File:Cyana%20Onaga.jpg'}	Q34740	Cyanopica	Q25565					0	0
Q378278	Alauda	ヒバリ属	{}	{}	{'0': 'https://www.wikidata.org/wiki/Q378278#/media/File:Alauda%20arvensis%202.jpg'}	Q34740	Alauda	Q29858					0	0
Q271634	Pica	カササギ属	{}	{}	{'0': 'https://www.wikidata.org/wiki/Q271634#/media/File:Pica%20pica%20-Helsinki,%20Finland-8a.jpg', '1': 'https://www.wikidata.org/wiki/Q271634#/media/File:Black-billed%20Magpie.png'}	Q34740	Pica	Q25565					0	0
Q28355	Marsh Sandpiper	コアオアシシギ	{'0': 'Tringa stagnatilis', '1': 'Marsh Sandpiper'}	{}	{'0': 'https://www.wikidata.org/wiki/Q28355#/media/File:Tringa%20stagnatilis%202%20-%20Laem%20Pak%20Bia.jpg', '1': 'https://www.wikidata.org/wiki/Q28355#/media/File:Tringa%20stagnatilis%20P4278989.jpg'}	Q7432	Tringa stagnatilis	Q41972			data01/koao_141024_tatsuno_kuroda.0005.wav	コアオアシシギ	0	1
Q550595	Cisticolidae	セッカ科	{}	{}	{'0': 'https://www.wikidata.org/wiki/Q550595#/media/File:Cisticola%20exilis.jpg', '1': 'https://www.wikidata.org/wiki/Q550595#/media/File:Zitting%20Cisticola%20(Non-breeding%20plumage)%20I%20IMG%200365.jpg'}	Q35409	Cisticolidae	Q25341					0	0
Q12814087	Dryobates		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q12814087#/media/File:Picoides%20nuttallii%20-Olive%20View,%20Sylmar,%20California,%20USA%20-male-8.jpg'}	Q34740	Dryobates	Q25439					0	0
Q26135	Bohemian Waxwing	キレンジャク	{'0': 'Bombycilla garrulus', '1': 'Waxwing', '2': 'Bohemian Waxwing'}	{'0': '黄連雀'}	{'0': 'https://www.wikidata.org/wiki/Q26135#/media/File:Cynffon%20Sidan%20Bombycilla%20garrulus.jpg', '1': 'https://www.wikidata.org/wiki/Q26135#/media/File:Bohemian%20Wax%20Wing.jpg'}	Q7432	Bombycilla garrulus	Q208940	4_27	キレンジャク	data01/kirenjaku_150302_setana_mju.0000.wav	キレンジャク	1	1
Q240088	Phoenicurus	ジョウビタキ属	{}	{}	{'0': 'https://www.wikidata.org/wiki/Q240088#/media/File:Phoenicurus%20phoenicurus%2007(js),%20Lodz%20(Poland).jpg', '1': 'https://www.wikidata.org/wiki/Q240088#/media/File:Black%20Redstart%20I2%20IMG%200862.jpg', '2': 'https://www.wikidata.org/wiki/Q240088#/media/File:White-capped%20Redstart%20I%20IMG%207401.jpg'}	Q34740	Phoenicurus	Q200989					0	0
Q27631965	Larvivora akahige tanensis	タネコマドリ	{}	{}	{}	Q68947	Larvivora akahige tanensis	Q27075673	4_35	タネコマドリ			1	0
Q21596781	Dendropicini		{}	{}	{}	Q227936	Dendropicini	Q561145					0	0
Q28753	Passer	スズメ属	{'0': 'true sparrows'}	{}	{'0': 'https://www.wikidata.org/wiki/Q28753#/media/File:Male%20House%20Sparrow%202%20-%20crop.jpg', '1': 'https://www.wikidata.org/wiki/Q28753#/media/File:Tree-Sparrow.jpg', '2': 'https://www.wikidata.org/wiki/Q28753#/media/File:Passer%20Hispaniolensis%20Male.JPG'}	Q34740	Passer	Q28922					0	0
Q14254250	Regulidae		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q14254250#/media/File:Goudhaantjes.jpg'}	Q35409	Regulidae	Q25341					0	0
Q1180273	Mycteria		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q1180273#/media/File:Mycteria%20ibis1.jpg', '1': 'https://www.wikidata.org/wiki/Q1180273#/media/File:Yellow-billed%20stork%20standing%20cropped.jpg'}	Q34740	Mycteria	Q28507					0	0
Q26617	Apodidae	アマツバメ科	{'0': 'Swift family'}	{'0': 'アマツバメ科 (Sibley)'}	{'0': 'https://www.wikidata.org/wiki/Q26617#/media/File:Apus%20apus%2001.jpg'}	Q35409	Apodidae	Q25950					0	0
Q18847	Common Moorhen	バン	{'0': 'Gallinula chloropus', '1': 'Waterhen', '2': 'Moorhen', '3': 'Common Moorhen'}	{'0': '鷭', '1': 'Gallinula chloropus'}	{'0': 'https://www.wikidata.org/wiki/Q18847#/media/File:Common%20moorhen%20(Gallinula%20chloropus)%20France.jpg', '1': 'https://www.wikidata.org/wiki/Q18847#/media/File:Common%20Moorhen%20(Gallinula%20chloropus)%20in%20a%20Nelumbo%20nucifera%20(Indian%20Lotus)%20pond%20W%20IMG%208779.jpg'}	Q7432	Gallinula chloropus	Q853653	2_39	バン	data01/ban_160528_himeji_kuroda.0005.wav	バン	1	1
Q3838110	Sittiparus		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q3838110#/media/File:Cyanistes%20varius%20varius%20Korea.jpg'}	Q34740	Sittiparus	Q168473					0	0
Q26444	Tufted Duck	キンクロハジロ	{'0': 'Aythya fuligula', '1': 'Tufted Duck', '2': 'tufted duck'}	{'0': 'Aythya fuligula'}	{'0': 'https://www.wikidata.org/wiki/Q26444#/media/File:Tufted%20Duck%20Aythya%20fuligula%20Male%20by%20Dr.%20Raju%20Kasambe%20DSCN9795%20(17).jpg', '1': 'https://www.wikidata.org/wiki/Q26444#/media/File:Tufted%20Duck%20female.jpg'}	Q7432	Aythya fuligula	Q214300	1_56	キンクロハジロ			1	0
Q2814783	Gaviiformes		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q2814783#/media/File:Common%20Loon.jpg'}	Q36602	Gaviiformes	Q43657					0	0
Q592362	Pallas's Rosefinch	オオマシコ	{'0': 'Carpodacus roseus'}	{}	{'0': 'https://www.wikidata.org/wiki/Q592362#/media/File:Carpodacus%20roseus.jpg'}	Q7432	Carpodacus roseus	Q843168	6_08	オオマシコ			1	0
Q204111	Cinnamon Bittern	リュウキュウヨシゴイ	{'0': 'Ixobrychus cinnamomeus', '1': 'Cinnamon Bittern'}	{}	{'0': 'https://www.wikidata.org/wiki/Q204111#/media/File:Ixobrychus%20cinnamomeus%20Jaunpur.JPG'}	Q7432	Ixobrychus cinnamomeus	Q244078	1_20	リュウキュウヨシゴイ			1	0
Q18865	Pacific Golden Plover	ムナグロ	{'0': 'Pluvialis fulva', '1': 'Pacific golden plover', '2': 'Pacific Golden Plover'}	{}	{'0': 'https://www.wikidata.org/wiki/Q18865#/media/File:Pluvialis%20fulva%20-Bering%20Land%20Bridge%20National%20Preserve,%20Alaska,%20USA-8.jpg', '1': 'https://www.wikidata.org/wiki/Q18865#/media/File:Pluvialis%20fulva%202%20-%20Laem%20Pak%20Bia.jpg'}	Q7432	Pluvialis fulva	Q2359014	2_47	ムナグロ	data01/munaguro_130826_hyogo_kuroda.0005.wav	ムナグロ	1	1
Q26892	Ruddy Turnstone	キョウジョシギ	{'0': 'Arenaria interpres', '1': 'Turnstone', '2': 'Bishop plover', '3': 'Ruddy Turnstone'}	{}	{'0': 'https://www.wikidata.org/wiki/Q26892#/media/File:Ruddy%20Turnstone%20(1).jpg', '1': 'https://www.wikidata.org/wiki/Q26892#/media/File:Arenaria%20interpres%20(habitus).jpg', '2': 'https://www.wikidata.org/wiki/Q26892#/media/File:Arenaria%20interpres%202%20-%20Boat%20Harbour%20(cropped).jpg'}	Q7432	Arenaria interpres	Q4865776	2_51	キョウジョシギ			1	0
Q25984	Western Yellow Wagtail	ツメナガセキレイ	{'0': 'Motacilla flava', '1': 'Yellow wagtail', '2': 'Western yellow wagtail', '3': 'Western Yellow Wagtail'}	{'0': 'キタツメナガセキレイ', '1': 'マミジロツメナガセキレイ', '2': 'シベリアツメナガセキレイ'}	{'0': 'https://www.wikidata.org/wiki/Q25984#/media/File:Wiesenschafstelze.JPG', '1': 'https://www.wikidata.org/wiki/Q25984#/media/File:Schafstelze%20-%20Auenlandschaft%20Hohenrode%20HA%20222%20Landkreis%20Schaumburg.jpg'}	Q7432	Motacilla flava	Q230042	4_09	ツメナガセキレイ	data01/tsumenagasekirei_050621_hokkaidou_kaji.0000.wav	ツメナガセキレイ	1	1
Q46143	Common Rosefinch	アカマシコ	{'0': 'Carpodacus erythrinus', '1': 'Scarlet Rosefinch', '2': 'common rosefinch'}	{}	{'0': 'https://www.wikidata.org/wiki/Q46143#/media/File:Carpodacus%20erythrinus%2020060623.jpg', '1': 'https://www.wikidata.org/wiki/Q46143#/media/File:Common%20Rosefinch%20Baur%20reservoir%20Uttarakhand%2003.12.2014.jpg'}	Q7432	Carpodacus erythrinus	Q843168	6_07	アカマシコ	data01/akamashiko_kochi_hashi.0000.wav	アカマシコ	1	1
Q27075672	Ryukyu Robin	アカヒゲ	{'0': 'Ryukyu robin', '1': 'Ryukyu Robin'}	{}	{'0': 'https://www.wikidata.org/wiki/Q27075672#/media/File:Erithacus%20komadori%20-%20National%20Museum%20of%20Nature%20and%20Science,%20Tokyo%20-%20DSC07033.JPG', '1': 'https://www.wikidata.org/wiki/Q27075672#/media/File:Luscinia%20komadori%20female%202.jpg'}	Q7432	Larvivora komadori	Q10784792	4_36	アカヒゲ	data01/akahige_120419_yanbaru_moriya.0002.wav	アカヒゲ	1	1
Q529048	Black Scoter	クロガモ	{'0': 'Melanitta americana', '1': 'American scoter', '2': 'Black Scoter'}	{}	{'0': 'https://www.wikidata.org/wiki/Q529048#/media/File:Melanitta%20americana%20Barnegat%20NJ.jpg'}	Q7432	Melanitta americana	Q256760	1_58	クロガモ	data01/kurogamo_150222_nemuro_mju.0003.wav	クロガモ	1	1
Q3901247	Phalacrocoracidae	ウ科	{'0': 'cormorant family'}	{'0': '鵜'}	{'0': 'https://www.wikidata.org/wiki/Q3901247#/media/File:Phalacrocorax%20carbo02.jpg', '1': 'https://www.wikidata.org/wiki/Q3901247#/media/File:Phalacrocorax%20aristotelis.jpg'}	Q35409	Phalacrocoracidae	Q21728					0	0
Q205323	Stercorariidae	トウゾクカモメ科	{'0': 'skua'}	{'0': 'トウゾクカモメ族'}	{'0': 'https://www.wikidata.org/wiki/Q205323#/media/File:Stercorarius%20pomarinusPCCA20070623-3985B.jpg'}	Q35409	Stercorariidae	Q25978					0	0
