id,Label 
Q40473257,Q40473257_Cisticola lateralis modesta
Q40473336,Q40473336_Cisticola luapula luapula
Q40473410,Q40473410_Cisticola luapula suahelica
Q40473472,Q40473472_Cisticola natalensis argentea
Q40473531,Q40473531_Cisticola natalensis inexpectata
Q40473582,Q40473582_Cisticola natalensis kapitensis
Q40473666,Q40473666_Cisticola natalensis matengorum
Q40473747,Q40473747_Cisticola natalensis valida
Q40473831,Q40473831_Cisticola natalensis willi
Q40473916,Q40473916_Cisticola robustus ambigua
Q40473991,Q40473991_Cisticola robustus robusta
Q40474011,Q40474011_Coracina caledonica amadonis
Q40474063,Q40474063_Cisticola subruficapilla ruficapillus
Q40474080,Q40474080_Coracina cinerea cucullata
Q40474132,Q40474132_Cisticola subruficapilla rufilata
Q40474153,Q40474153_Coracina cinerea moheliensis
Q40474229,Q40474229_Cisticola tinniens oreophila
Q40474250,Q40474250_Coracina novaehollandiae didimus
Q40474291,Q40474291_Cisticola tinniens perpulla
Q40474310,Q40474310_Coracina papuensis stalkeri
Q40474358,Q40474358_Cisticola troglodytes ferruginea
Q40474378,Q40474378_Coracina tenuirostris erythropygia
Q40474428,Q40474428_Cisticola woosnami schusteri
Q40474446,Q40474446_Coracina tenuirostris obscura
Q40474821,Q40474821_Coccothraustes coccothraustes burryi
Q40474885,Q40474885_Coccothraustes coccothraustes theresae
Q40474944,Q40474944_Coccothraustes vespertinus montanus
Q40475426,Q40475426_Cracticus nigrogularis kalgoorli
Q40475525,Q40475525_Cracticus nigrogularis kalgoorlie
Q40477694,Q40477694_Coracina caesia okuensis
Q40478244,Q40478244_Creatophora cinerea carunculata
Q40478323,Q40478323_Criniger chloronotus barbatus
Q40478346,Q40478346_Cryptolopha burkii cognita
Q40479174,Q40479174_Cyanoderma erythropterum sordida
Q40479232,Q40479232_Cyanomitra obscura guineensis
Q40479293,Q40479293_Cyanomitra olivacea chyulu
Q40479355,Q40479355_Cyanomitra olivacea pembae
Q40479420,Q40479420_Cyanomitra olivacea puguensis
Q40479754,Q40479754_Cyanomitra olivacea lowei
Q40479828,Q40479828_Cyanomitra olivacea vincenti
Q40481987,Q40481987_Dicrurus forficatus viridior
Q40482077,Q40482077_Dicrurus leucophaeus disturbans
Q40482173,Q40482173_Dicrurus leucophaeus stevensi
Q40482261,Q40482261_Dicrurus macrocercus peninsularis
Q40482341,Q40482341_Dives dives dives
Q40483421,Q40483421_Dumeticola thoracica kashmirensis
Q40485364,Q40485364_Embernagra platensis paraguayensis
Q40486152,Q40486152_Eremiornis carteri assimilis
Q40486173,Q40486173_Dicrurus hottentottus bracteatus
Q40486222,Q40486222_Eremomela scotops angolensis
Q40486431,Q40486431_Eremopterix leucopareia cavei
Q40486492,Q40486492_Eremopterix leucotis madaradzi
Q40487049,Q40487049_Drymophila caudata caudata
Q40487139,Q40487139_Drymophila caudata hellmayri
Q40487779,Q40487779_Euphonia elegantissima elegantissa
Q40487863,Q40487863_Euphonia hirundinacea hiruunacea
Q40487946,Q40487946_Euplectes albonotatus assymetrurus
Q40487969,Q40487969_Dyaphorophyia castanea castanea
Q40488027,Q40488027_Euplectes axillaris batesi
Q40488091,Q40488091_Euplectes capensis zambesiensis
Q40488167,Q40488167_Euplectes hordeaceus hordaeceus
Q40488237,Q40488237_Euplectes hordeaceus sylvatica
Q40488375,Q40488375_Euplectes orix franciscanus
Q40491078,Q40491078_Eremomela gregalis damarensis
Q40491151,Q40491151_Eremomela icteropygialis perimacha
Q40491219,Q40491219_Eremopterix leucotis smithii
Q40492292,Q40492292_Galerida cristata ioniae
Q40492375,Q40492375_Galerida cristata moeritica
Q40492429,Q40492429_Galerida cristata superflua
Q40492520,Q40492520_Galerida cristata whitakeri
Q40492610,Q40492610_Galerida cristata zalingei
Q40492709,Q40492709_Galerida malabarica mallablensis
Q40492801,Q40492801_Galerida theklae harterti
Q40492985,Q40492985_Euphonia musica aureata
Q40493063,Q40493063_Euphonia musica vincens
Q40493125,Q40493125_Euplectes orix orix
Q40493193,Q40493193_Euplectes orix sundevalli
Q40493283,Q40493283_Euplectes orix turgidus
Q40494607,Q40494607_Formicivora grisea hondae
Q40494759,Q40494759_Formicivora grisea intermedia
Q40494941,Q40494941_Foudia eminentissima aldabrana
Q40495036,Q40495036_Foudia eminentissima consobrina
Q40496532,Q40496532_Grammatoptila striata cranbrooki
Q40496619,Q40496619_Grammatoptila striata sikkimensis
Q40497906,Q40497906_Galerida cristata macrorhyncha
Q40497978,Q40497978_Galerida magnirostris montivaga
Q40498030,Q40498030_Herpetotheres cachinnans excubitor
Q40498158,Q40498158_Hippolais icterina icterina
Q40498184,Q40498184_Hippolais pallida opaca
Q40498271,Q40498271_Hippolais pallida pallida
Q40499698,Q40499698_Horornis canturians taivanorum
Q40500017,Q40500017_Hypothymis azurea sykesi
Q40500103,Q40500103_Hypsipetes madagascariensis psaroides
Q40500191,Q40500191_Icterus bullockii bullockii
Q40500287,Q40500287_Icterus cucullatus californicus
Q40500376,Q40500376_Icterus cucullatus cozumelae
Q40500464,Q40500464_Icterus cucullatus duplexus
Q40500549,Q40500549_Icterus dominicensis prosthemelas
Q40500641,Q40500641_Icterus graduacauda auduboni
Q40500730,Q40500730_Icterus graduacauda richardsoni
Q40500822,Q40500822_Icterus laudabilis laudabilis
Q40500907,Q40500907_Icterus laudabilis oberi
Q40500989,Q40500989_Icterus prosthemelas northropi
Q40501073,Q40501073_Icterus pustulatus graysoni
Q40501791,Q40501791_Iole virescens cinnamomeoventris
Q40502235,Q40502235_Junco phaeonotus australis
Q40502318,Q40502318_Junco phaeonotus colimae
Q40503048,Q40503048_Gymnocichla nudiceps sanctaemartae
Q40503106,Q40503106_Lalage fimbriata indochinensis
Q40503130,Q40503130_Gymnorhina tibicen terraerginae
Q40503185,Q40503185_Lalage nigra brunnescens
Q40503242,Q40503242_Lalage nigra rotumae
Q40503610,Q40503610_Lanius collaris pyrrhostyctus
Q40503698,Q40503698_Lanius collurioides griseicapillus
Q40503776,Q40503776_Lanius collurioides melanocephalus
Q40503850,Q40503850_Lanius excubitor aucheri
Q40503929,Q40503929_Lanius excubitor batesi
Q40503996,Q40503996_Lanius excubitor dubarensis
Q40504076,Q40504076_Lanius excubitor elegans
Q40504147,Q40504147_Lanius excubitor jebelmarrae
Q40504211,Q40504211_Lanius excubitor koenigi
Q40504279,Q40504279_Lanius excubitor lahtora
Q40504353,Q40504353_Lanius excubitor leucopygos
Q40504433,Q40504433_Lanius excubitor theresae
Q40504513,Q40504513_Lanius ludovicianus gambeli
Q40504602,Q40504602_Lanius schach formosae
Q40504693,Q40504693_Lanius schach tephronotus
Q40505568,Q40505568_Hemispingus atropileus atropileus
Q40505987,Q40505987_Leptasthenura striata cajabambae
Q40506073,Q40506073_Leptosomus discolor aujouanensis
Q40506405,Q40506405_Himatione sanguinea freethii
Q40506481,Q40506481_Hippolais caligata caligata
Q40506530,Q40506530_Lochmias nematura castanonota
Q40506558,Q40506558_Hippolais caligata rama
Q40506649,Q40506649_Locustella lanceolata gigantea
Q40506763,Q40506763_Hippolais pallida elaeca
Q40506829,Q40506829_Hippolais pallida elaeica
Q40507027,Q40507027_Hippolais pallida tamariceti
Q40507074,Q40507074_Loxia curvirostra anglica
Q40507142,Q40507142_Loxia curvirostra stricklai
Q40510029,Q40510029_Malimbus racheliae racheliae
Q40510317,Q40510317_Hypsipetes borbonicus olivaceus
Q40510411,Q40510411_Hypsipetes leucocephalus humii
Q40510681,Q40510681_Icterus dominicensis dominicensis
Q40510767,Q40510767_Icterus dominicensis melanopsis
Q40510983,Q40510983_Icterus dominicensis portoricensis
Q40511232,Q40511232_Meliphaga cassidix
Q40511317,Q40511317_Meliphaga chrysops
Q40511393,Q40511393_Meliphaga chrysotis
Q40511463,Q40511463_Melozone kieneri rubricatum
Q40511480,Q40511480_Meliphaga fascicualris
Q40511560,Q40511560_Meliphaga fascicularis
Q40511632,Q40511632_Meliphaga fasciogularis
Q40511699,Q40511699_Meliphaga flava
Q40511765,Q40511765_Meliphaga flavescens
Q40511835,Q40511835_Meliphaga flavicollis
Q40511900,Q40511900_Meliphaga frenata
Q40511972,Q40511972_Meliphaga keartlandi
Q40512034,Q40512034_Meliphaga leucotis
Q40512098,Q40512098_Meliphaga lewini
Q40512157,Q40512157_Meliphaga lewinni
Q40512212,Q40512212_Meliphaga ornata
Q40512273,Q40512273_Meliphaga pencillata
Q40512330,Q40512330_Meliphaga plumula
Q40512397,Q40512397_Meliphaga unicolor
Q40512451,Q40512451_Meliphaga versicolor
Q40512523,Q40512523_Meliphaga virescens
Q40512527,Q40512527_Lalage leucomela rufiventer
Q40512600,Q40512600_Melithreptus penicillata
Q40512688,Q40512688_Melithreptus validrostris
Q40513103,Q40513103_Lanius collaris capelli
Q40513182,Q40513182_Lanius collaris humeralis
Q40513264,Q40513264_Lanius collaris smithii
Q40513348,Q40513348_Lanius collurio collurio
Q40513406,Q40513406_Mirafra affinis ceylonensis
Q40513481,Q40513481_Mirafra africana zuluensis
Q40513504,Q40513504_Lanius isabellinus phoenicuroides
Q40513577,Q40513577_Mirafra africanoides gobabisensis
Q40513648,Q40513648_Mirafra africanoides omaruru
Q40513736,Q40513736_Mirafra apiata adendorffi
Q40513818,Q40513818_Mirafra apiata algoensis
Q40513888,Q40513888_Mirafra apiata deserti
Q40513975,Q40513975_Mirafra assamica affinis
Q40514051,Q40514051_Mirafra assamica assamica
Q40514118,Q40514118_Mirafra assamica marionae
Q40514196,Q40514196_Mirafra cantillans williamsoni
Q40514275,Q40514275_Mirafra erythroptera sindianus
Q40514350,Q40514350_Mirafra javanica cantillans
Q40514414,Q40514414_Mirafra poecilosterna australoabyssinicus
Q40514457,Q40514457_Mirafra poecilosterna jacksoni
Q40514515,Q40514515_Mirafra sabota elfriedae
Q40514637,Q40514637_Mixornis gularis argentea
Q40514783,Q40514783_Molothrus aeneus milleri
Q40514966,Q40514966_Leptocoma sericea christianae
Q40515040,Q40515040_Leptocoma sericea eichhorni
Q40517555,Q40517555_Nectarinia asiatica asiatica
Q40517661,Q40517661_Nectarinia asiatica brevirostris
Q40517789,Q40517789_Nectarinia chalybea manoensis
Q40517933,Q40517933_Nectarinia famosa major
Q40518063,Q40518063_Nectarinia mariquensis mariquensis
Q40518197,Q40518197_Nectarinia mediocris fulleborni
Q40518346,Q40518346_Nectarinia olivacea alfredi
Q40518472,Q40518472_Nectarinia olivacea olivacea
Q40518591,Q40518591_Nectarinia olivacea sclateri
Q40518719,Q40518719_Nectarinia veroxii fischeri
Q40518852,Q40518852_Nectarinia veroxii veroxii
Q40518937,Q40518937_Nectarinia zeylonica flaviventris
Q40519247,Q40519247_Nemosia pileata paraguayensis
Q40519871,Q40519871_Nicator vireo tando
Q40520147,Q40520147_Loxigilla noctis barbadensis
Q40521839,Q40521839_Onychognathus fulgidus leoninus
Q40521940,Q40521940_Onychognathus morio modicus
Q40522048,Q40522048_Onychognathus nabouroup benguellensis
Q40522147,Q40522147_Onychognathus nabouroup nabouroup
Q40522241,Q40522241_Onychognathus tenuirostris raymondi
Q40522339,Q40522339_Oriolus chinensis siberu
Q40522423,Q40522423_Oriolus chinensis tenuirostris
Q40525170,Q40525170_Passerculus rostratus halophilus
Q40525293,Q40525293_Passerculus rostratus sanctorum
Q40526990,Q40526990_Pellorneum capistratum capstratum
Q40527117,Q40527117_Pellorneum capistratum morelli
Q40527245,Q40527245_Pellorneum ruficeps granti
Q40527383,Q40527383_Pellorneum ruficeps jonesi
Q40527630,Q40527630_Pericrocotus brevirostris annamensis
Q40527751,Q40527751_Pericrocotus brevirostris ethologus
Q40527786,Q40527786_Myzomela dibapha
Q40527868,Q40527868_Pericrocotus brevirostris styani
Q40527898,Q40527898_Myzomela nigra
Q40527993,Q40527993_Pericrocotus brevirostris tonkinensis
Q40528027,Q40528027_Myzomela pectoralis
Q40528197,Q40528197_Pericrocotus flammeus elegans
Q40528296,Q40528296_Pericrocotus solaris ripponi
Q40529746,Q40529746_Phrygilus gayi koslowskii
Q40529846,Q40529846_Phyllastrephus alfredi itoculo
Q40529933,Q40529933_Phyllastrephus fischeri chyuluensis
Q40530029,Q40530029_Phyllastrephus flavostriatus litoralis
Q40530118,Q40530118_Phyllastrephus orostruthus amani
Q40530222,Q40530222_Phyllergates cucullatus malayanus
Q40530318,Q40530318_Phyllergates cucullatus thais
Q40530423,Q40530423_Phylloscopus collybita ibericus
Q40530507,Q40530507_Phylloscopus inornatus inornatus
Q40530679,Q40530679_Phylloscopus proregulus forresti
Q40530793,Q40530793_Phylloscopus proregulus simlaensis
Q40530898,Q40530898_Phylloscopus sibilatrix sibilatrix
Q40532789,Q40532789_Milvago chimachima cordatus
Q40532944,Q40532944_Pipilo ocai guerrrensis
Q40533162,Q40533162_Pitohui kirhocephalus cerviniventirs
Q40533976,Q40533976_Plocepasser superciliosus bannermani
Q40534092,Q40534092_Ploceus manyar striatus
Q40534205,Q40534205_Ploceus olivaceiceps oliveiceps
Q40534309,Q40534309_Ploceus velatus vitellinus
Q40534408,Q40534408_Ploceus xanthops jamesoni
Q40534521,Q40534521_Ploceus xanthops maunensis
Q40534633,Q40534633_Ploceus xanthops xanthops
Q40534736,Q40534736_Ploceus xanthopterus xanthopteris
Q40535414,Q40535414_Mirafra africanoides africanoides
Q40535523,Q40535523_Mirafra africanoides austinrobertsi
Q40535645,Q40535645_Mirafra africanoides harei
Q40535761,Q40535761_Mirafra africanoides macdonaldi
Q40535876,Q40535876_Mirafra africanoides sarwensis
Q40535999,Q40535999_Mirafra africanoides vincenti
Q40536112,Q40536112_Mirafra apiata damarensis
Q40536222,Q40536222_Mirafra apiata nata
Q40536303,Q40536303_Pomatorhinus ruficollis saturatus
Q40536417,Q40536417_Pomatorhinus ruficollis usheri
Q40536452,Q40536452_Mirafra erythroptera erythroptera
Q40536565,Q40536565_Mirafra sabota ansorgei
Q40536676,Q40536676_Mirafra sabota bradfieldi
Q40536751,Q40536751_Prinia erythroptera rhodeoptera
Q40536786,Q40536786_Mirafra sabota naevia
Q40536872,Q40536872_Prinia flavicans flavcans
Q40536906,Q40536906_Mirafra sabota sabota
Q40536977,Q40536977_Prinia flavicans maculosa
Q40537009,Q40537009_Mirafra sabota sabotoides
Q40537086,Q40537086_Prinia flaviventris sindianus
Q40537190,Q40537190_Prinia inornata burmanica
Q40537294,Q40537294_Prinia inornata formosa
Q40537382,Q40537382_Prinia subflava graveri
Q40537468,Q40537468_Prinia subflava ovampoensis
Q40537548,Q40537548_Procarduelis nipalensis intensicolor
Q40537644,Q40537644_Procarduelis rubescens saturatior
Q40538069,Q40538069_Progne dominicensis cryptoleuca
Q40538164,Q40538164_Progne dominicensis dominicensis
Q40538264,Q40538264_Promerops cafer gurneyi
Q40538382,Q40538382_Prunella fulvescens sushkini
Q40538506,Q40538506_Prunella fulvescens tibetana
Q40538621,Q40538621_Prunella modularis hibernicus
Q40540409,Q40540409_Myiagra oceanica freycineti
Q40541697,Q40541697_Ptilogonys cinereus molibdophanes
Q40542176,Q40542176_Ptyonoprogne obsoleta birwae
Q40542282,Q40542282_Ptyonoprogne rufigula fusciventris
Q40542564,Q40542564_Pycnonotus bimaculatus barat
Q40542678,Q40542678_Pycnonotus cafer pusillus
Q40542806,Q40542806_Pycnonotus plumosus insularis
Q40542936,Q40542936_Pycnonotus simplex perplexus
Q40543068,Q40543068_Pycnonotus tricolor barbatus
Q40543208,Q40543208_Pycnonotus tricolor chyulu
Q40543349,Q40543349_Pycnonotus tricolor ngamii
Q40543611,Q40543611_Pyrrhula pyrrhula coccinea
Q40543760,Q40543760_Pyrrhula pyrrhula nesa
Q40543808,Q40543808_Nectarinia afra afra
Q40543914,Q40543914_Nectarinia afra saliens
Q40544113,Q40544113_Quelea quelea lathami
Q40544267,Q40544267_Nectarinia asiatica intermedia
Q40544395,Q40544395_Nectarinia bifasciata microrhyncha
Q40544527,Q40544527_Nectarinia bifasciata strophium
Q40544646,Q40544646_Nectarinia chalybea chalybea
Q40544861,Q40544861_Nectarinia chalybea subalaris
Q40544979,Q40544979_Nectarinia chloropygia chloropygia
Q40545092,Q40545092_Nectarinia chloropygia luehderi
Q40545219,Q40545219_Nectarinia chloropygia orphogaster
Q40545436,Q40545436_Nectarinia cuprea chalcea
Q40545673,Q40545673_Nectarinia cuprea cuprea
Q40545836,Q40545836_Nectarinia famosa aeneigularis
Q40546152,Q40546152_Nectarinia habessinica habessinica
Q40546373,Q40546373_Nectarinia jugularis australis
Q40546469,Q40546469_Nectarinia jugularis flammaxillaris
Q40546567,Q40546567_Nectarinia jugularis ornata
Q40546652,Q40546652_Nectarinia jugularis proselia
Q40546926,Q40546926_Rhipidura rufidorsa nova
Q40546963,Q40546963_Nectarinia osea osea
Q40547049,Q40547049_Rhynchostruthus percivali yemenensis
Q40547083,Q40547083_Nectarinia pulchella aegra
Q40547223,Q40547223_Nectarinia pulchella melanogastra
Q40547319,Q40547319_Riparia riparia indica
Q40547340,Q40547340_Nectarinia superba buvuma
Q40547469,Q40547469_Origma rubricata
Q40547471,Q40547471_Nectarinia venusta falkensteini
Q40547954,Q40547954_Nectarinia zeylonica zeylonica
Q40548920,Q40548920_Nesospiza acunhae questi
Q40549045,Q40549045_Nesospiza wilkinsi wilkinsi
Q40549560,Q40549560_Schoeniparus rufogularis blanchardi
Q40549696,Q40549696_Schoeniparus rufogularis stevensi
Q40551460,Q40551460_Scotocerca inquieta innesi
Q40552462,Q40552462_Serinus alario leucocolaema
Q40552659,Q40552659_Serinus alario leucolaema
Q40552853,Q40552853_Serinus albogularis theresae
Q40553227,Q40553227_Serinus atrogularis desertii
Q40553403,Q40553403_Serinus atrogularis kasamaensis
Q40553587,Q40553587_Serinus atrogularis seshekeensis
Q40553735,Q40553735_Serinus canicollis thompsonae
Q40553854,Q40553854_Serinus canicollis thompsoni
Q40554009,Q40554009_Serinus flaviventris hesperus
Q40554166,Q40554166_Serinus flaviventris quintoni
Q40554300,Q40554300_Serinus frontalis frontalis
Q40554545,Q40554545_Serinus gularis reichardi
Q40554720,Q40554720_Serinus mozambicus aurifrons
Q40554893,Q40554893_Serinus scotops ombrosus
Q40555076,Q40555076_Serinus scotops ombrsus
Q40555243,Q40555243_Serinus sulphuratus shelleyi
Q40555874,Q40555874_Sitta europaea atlas
Q40555979,Q40555979_Sitta europaea britannica
Q40556110,Q40556110_Sitta europaea grisiventris
Q40556255,Q40556255_Sitta europaea kongboensis
Q40556292,Q40556292_Oriolus bouroensis decipiens
Q40557490,Q40557490_Sitta europaea konyboensis
Q40557532,Q40557532_Oriolus larvatus additus
Q40557636,Q40557636_Sitta himalayensis whistleri
Q40557674,Q40557674_Oriolus oriolus kundoo
Q40557770,Q40557770_Sitta neumayer kurdistanica
Q40557806,Q40557806_Oriolus oriolus oriolus
Q40557941,Q40557941_Sitta neumayer subcaeruleus
Q40557979,Q40557979_Oriolus steerii albiloris
Q40558114,Q40558114_Oriolus xanthonotus assimilis
Q40560118,Q40560118_Spizocorys sclateri sclateri
Q40560241,Q40560241_Spizocorys sclateri theresae
Q40560398,Q40560398_Spizocorys starki gregaria
Q40560530,Q40560530_Spizocorys starki starki
Q40560652,Q40560652_Sporophila morelleti morelleti
Q40560799,Q40560799_Sporophila morelleti mutanda
Q40560842,Q40560842_Oryzoborus angolensis funereus
Q40560986,Q40560986_Sporophila morelleti sharpei
Q40561042,Q40561042_Oryzoborus maximiliani occidentalis
Q40561115,Q40561115_Sporophila pileata paraguayensis
Q40561245,Q40561245_Sporophila torqueola albitorquis
Q40561432,Q40561432_Sporopipes squamifrons damarensis
Q40564635,Q40564635_Sturnella magna pratincola
Q40567419,Q40567419_Synallaxis albigularis josephinae
Q40572301,Q40572301_Paradigalla carunculata carunculata
Q40572430,Q40572430_Paradigalla carunculata intermedia
Q40574164,Q40574164_Paradisaea raggiana granti
Q40574636,Q40574636_Tephrodornis gularis latouchei
Q40574756,Q40574756_Tephrodornis gularis pelvicus
Q40574882,Q40574882_Tephrodornis pondicerianus thai
Q40576899,Q40576899_Paroaria gularis nigrogenis
Q40577300,Q40577300_Tribura luteoventris saturatus
Q40577419,Q40577419_Tribura thoracica shanensis
Q40579313,Q40579313_Turdinus macrodactylus bakeri
Q40579417,Q40579417_Turdoides earlei sonivius
Q40579522,Q40579522_Turdoides hypoleuca kilosa
Q40579683,Q40579683_Turdoides jardineii jardinei
Q40579797,Q40579797_Turdoides jardineii kirki
Q40579905,Q40579905_Turdoides jardineii tamalakani
Q40580010,Q40580010_Turdoides leucopygia clarkei
Q40580142,Q40580142_Turdoides melanops vepres
Q40587551,Q40587551_Uragus sibiricus fumigatus
Q40588020,Q40588020_Percnostola leucostigma subplumbea
Q40588141,Q40588141_Pericrocotus erythropygius albifrons
Q40588261,Q40588261_Pericrocotus flammeus flammifer
Q40588423,Q40588423_Pericrocotus flammeus semiruber
Q40588559,Q40588559_Pericrocotus flammeus speciosus
Q40592004,Q40592004_Volatinia jacarina spleens
Q40592403,Q40592403_Xenospiza baileyi sierrae
Q40592917,Q40592917_Zonotrichia leucophrys nigrilora
Q40596807,Q40596807_Phyllastrephus cabanisi placidus
Q40596884,Q40596884_Phyllastrephus flavostriatus alfredi
Q40604206,Q40604206_Plocepasser mahali stentor
Q40604315,Q40604315_Ploceus bicolor lebomboensis
Q40604422,Q40604422_Ploceus capensis capensis
Q40604530,Q40604530_Ploceus capensis olivaceus
Q40604927,Q40604927_Ploceus cucullatus dilutescens
Q40605460,Q40605460_Ploceus hypoxanthus hymenaicus
Q40605571,Q40605571_Ploceus pelzelni monachus
Q40605718,Q40605718_Ploceus subaureus tongensis
Q40605817,Q40605817_Ploceus velatus nigrifrons
Q40605934,Q40605934_Ploceus velatus uluensis
Q40606071,Q40606071_Ploceus velatus velatus
Q40621085,Q40621085_Pomarea mendozae nukuhivae
Q40623209,Q40623209_Pomarea nigra nigra
Q40625119,Q40625119_Pomatorhinus erythrogenys mcclellandi
Q40625729,Q40625729_Pomatorhinus erythrogenys odicus
Q40625842,Q40625842_Pomatorhinus horsfieldii melanurus
Q40625925,Q40625925_Pomatorhinus ruficollis bhamoensis
Q40626022,Q40626022_Pomatorhinus ruficollis musicus
Q40626199,Q40626199_Poospiza nigrorufa nigrorufa
Q40630353,Q40630353_Prinia atrogularis superciliaris
Q40630441,Q40630441_Prinia flavicans ortleppi
Q40631937,Q40631937_Pseudocolaptes boissonneautii boissoneautii
Q40635784,Q40635784_Pycnonotus barbatus dodsoni
Q40635831,Q40635831_Pycnonotus barbatus fayi
Q40635920,Q40635920_Pycnonotus barbatus layardi
Q40636017,Q40636017_Pycnonotus barbatus tricolor
Q40636121,Q40636121_Pycnonotus cafer burmanicus
Q40636160,Q40636160_Pycnonotus leucogenys humii
Q40636282,Q40636282_Pycnonotus leucogenys leucogenys
Q40636468,Q40636468_Pycnonotus leucogenys leucotis
Q40636564,Q40636564_Pycnonotus melanicterus flaviventris
Q40636677,Q40636677_Pycnonotus melanicterus melanicterus
Q40636974,Q40636974_Pyrrhula pyrrhula europoea
Q40637194,Q40637194_Pyrrhula pyrrhula pileatus
Q40638664,Q40638664_Ramphocelus flammigerus flammigerus
Q40638759,Q40638759_Ramphocelus flammigerus icteronotus
Q40638860,Q40638860_Ramphocelus passerinii costaricensis
Q40638989,Q40638989_Ramphocelus passerinii passerinii
Q40643403,Q40643403_Rhipidura albicollis albogularis
Q40643533,Q40643533_Rhipidura javanica nigritorquis
Q40643938,Q40643938_Rhynchostruthus socotranus louisae
Q40644029,Q40644029_Rhynchostruthus socotranus percivali
Q40644134,Q40644134_Rhynchostruthus socotranus socotranus
Q40644260,Q40644260_Riparia paludicola chinensis
Q40645326,Q40645326_Salpornis spilonotus salvadori
Q40648749,Q40648749_Serinus albogularis albogularis
Q40648878,Q40648878_Serinus albogularis crocopygius
Q40649236,Q40649236_Serinus albogularis hewitti
Q40649336,Q40649336_Serinus albogularis sordahlae
Q40649458,Q40649458_Serinus atrogularis atrogularis
Q40649559,Q40649559_Serinus atrogularis impiger
Q40649690,Q40649690_Serinus atrogularis lwenarum
Q40649801,Q40649801_Serinus atrogularis reichenowi
Q40649907,Q40649907_Serinus atrogularis semideserti
Q40649994,Q40649994_Serinus burtoni albifrons
Q40650088,Q40650088_Serinus canicollis flavivertex
Q40650180,Q40650180_Serinus canicollis huillensis
Q40650699,Q40650699_Abrornis schisticeps
Q40650748,Q40650748_Abrornis superciliaris
Q40650768,Q40650768_Acanthis cannabina
Q40650783,Q40650783_Acanthis carduelis
Q40650823,Q40650823_Acanthis flavirostris
Q40651700,Q40651700_Serinus citrinelloides brittoni
Q40651837,Q40651837_Serinus dorsostriatus maculicollis
Q40651856,Q40651856_Atalotriccus griseiceps
Q40651938,Q40651938_Serinus flaviventris damarensis
Q40651974,Q40651974_Bolborhynchus aurifrons
Q40652053,Q40652053_Serinus flaviventris flaviventris
Q40652060,Q40652060_Brotogeris chrysopterus
Q40652069,Q40652069_Brotogeris versicolorus
Q40652152,Q40652152_Serinus flaviventris guillarmodi
Q40652251,Q40652251_Serinus flaviventris marshalli
Q40652386,Q40652386_Serinus gularis benguellensis
Q40652488,Q40652488_Serinus gularis endemion
Q40652587,Q40652587_Serinus gularis gularis
Q40652607,Q40652607_Carpodacus punicea
Q40652694,Q40652694_Ceratogymna fistulator
Q40653090,Q40653090_Serinus leucopygius leucopygius
Q40653122,Q40653122_Chalcopsitta sintillata
Q40653224,Q40653224_Serinus mozambicus barbatus
Q40653402,Q40653402_Serinus mozambicus caniceps
Q40653532,Q40653532_Coccothraustes migratorius
Q40653541,Q40653541_Serinus mozambicus gommaensis
Q40653606,Q40653606_Coracias naevia
Q40653638,Q40653638_Serinus mozambicus granti
Q40653763,Q40653763_Serinus mozambicus grotei
Q40653878,Q40653878_Serinus mozambicus mozambicus
Q40653995,Q40653995_Serinus mozambicus punctigula
Q40654318,Q40654318_Dryobates analis
Q40654325,Q40654325_Dryobates cabanisi
Q40654332,Q40654332_Dryobates himalayensis
Q40654336,Q40654336_Dryobates hyperythrus
Q40654354,Q40654354_Dryobates major
Q40654362,Q40654362_Dryobates medius
Q40654369,Q40654369_Dryobates moluccensis
Q40654377,Q40654377_Dryobates pygmaeus
Q40654384,Q40654384_Dryoscopus bocagei
Q40654416,Q40654416_Serinus mozambicus samaliyae
Q40654478,Q40654478_Empidonax brewsteri
Q40654571,Q40654571_Serinus mozambicus tando
Q40654621,Q40654621_Erythrospiza githaginea
Q40654717,Q40654717_Serinus mozambicus vansoni
Q40654744,Q40654744_Eurystomus afer
Q40654853,Q40654853_Serinus scotops scotops
Q40654978,Q40654978_Serinus scotops transvaalensis
Q40655148,Q40655148_Serinus striolatus graueri
Q40655308,Q40655308_Serinus striolatus striolatus
Q40655463,Q40655463_Serinus sulphuratus frommi
Q40655634,Q40655634_Serinus sulphuratus sharpii
Q40655696,Q40655696_Irrisor erythrorhynchus
Q40655759,Q40655759_Serinus sulphuratus sulphuratus
Q40655905,Q40655905_Serinus sulphuratus wilsoni
Q40655952,Q40655952_Legatus albicollis
Q40655967,Q40655967_Legatus variegatus
Q40656104,Q40656104_Lorius roratus
Q40656259,Q40656259_Megalaima rubricapilla
Q40656269,Q40656269_Meliphaga lombokia
Q40656376,Q40656376_Merops leschenaultii
Q40656384,Q40656384_Merops superciliaris
Q40656474,Q40656474_Mesopicos ellioti
Q40656482,Q40656482_Mesopicos goertae
Q40656578,Q40656578_Sitta castanea almorae
Q40656759,Q40656759_Muscisaxicola macloviana
Q40656796,Q40656796_Sitta castanea cashmirensis
Q40656867,Q40656867_Mycerobas carneipes
Q40656913,Q40656913_Sitta castanea cinnamoventris
Q40657025,Q40657025_Sitta castanea neglecta
Q40657079,Q40657079_Neopsittacus muschenbrocki
