Source,Label,Target
Q21363555,Q21363555_Odontophorus capueira plumbeicollis,Q510996
Q21369065,Q21369065_Gradiornis,Q25557
Q21369068,Q21369068_Pumiliornis,Q5113
Q21400383,Q21400383_Qianshanornithidae,Q25557
Q21406866,Q21406866_Synoicus,Q26375
Q21446235,Q21446235_Barawertornis,Q855948
Q21447698,Q21447698_Emeidae,Q452969
Q2163058,Q2163058_Ptilopachus,Q72968
Q21651,Q21651_カモ目,Q853058
Q21659,Q21659_キジ目,Q5113
Q2193519,Q2193519_ハイナンコクジャク,Q852812
Q21996167,Q21996167_Palaeotididae,Q19166
Q2209249,Q2209249_ビアクツカツクリ,Q777396
Q22111932,Q22111932_Bullockornis planei,Q136317
Q22113603,Q22113603_Megapodius wallacei,Q777396
Q221209,Q221209_Colibri,Q1073958
Q222951,Q222951_ヤケイ属,Q974811
Q223475,Q223475_ベネズエラフタオハチドリ,Q516980
Q2281160,Q2281160_Falcipennis,Q26375
Q22933805,Q22933805_Phasianoidea,Q21659
Q23148706,Q23148706_Lestornis crassipes,Q23148159
Q23307870,Q23307870_Genyornis newtoni,Q132731
Q2330918,Q2330918_Neoaves,Q19168
Q23498593,Q23498593_Perdix swainsonii,Q732487
Q23875376,Q23875376_Psittacopedidae,Q5113
Q2389650,Q2389650_Sarothruridae,Q25557
Q2415068,Q2415068_Piping guan,Q725342
Q2432613,Q2432613_Eulipoa,Q213536
Q2438740,Q2438740_Stellula,Q1073958
Q2442601,Q2442601_Ilbandornis,Q855948
Q248520,Q248520_マメシギダチョウ,Q10823961
Q249826,Q249826_Bambusicola,Q9304816
Q249947,Q249947_ガーネットハチドリ,Q10784300
Q249974,Q249974_オナガハチドリ,Q10823969
Q2508347,Q2508347_Ensifera,Q1073958
Q25095810,Q25095810_Shandongornis,Q974811
Q25095811,Q25095811_Linquornis,Q21659
Q25096524,Q25096524_Vastanavis,Q19168
Q251575,Q251575_Phlogophilus,Q1073958
Q251765,Q251765_ミコシギダチョウ,Q925476
Q251842,Q251842_ホロホロチョウ,Q16724410
Q25222,Q25222_フクロウ目,Q5881279
Q25261964,Q25261964_Rectes,Q213536
Q25261966,Q25261966_Rectes nigrescens,Q25261964
Q25261985,Q25261985_Rectes cristata,Q25261964
Q25268830,Q25268830_Francolinus harwoodi,Q740872
Q25269458,Q25269458_ニセアカハネシャコ,Q1286431
Q25269619,Q25269619_Perdix gutturalis,Q732487
Q25270064,Q25270064_Perdix levaillantoides,Q732487
Q25270207,Q25270207_Scleroptila levaillantoides,Q1286431
Q252851,Q252851_オグロエメラルドハチドリ,Q455997
Q25305236,Q25305236_Odontoanserae,Q853058
Q253499,Q253499_ラッパチョウ属,Q25557
Q25365,Q25365_ツル,Q25557
Q25400322,Q25400322_Polyplectronini,Q108113159
Q25420258,Q25420258_Paraortyx,Q21659
Q2542765,Q2542765_Tinaminae,Q19172
Q25431576,Q25431576_Miophasianus,Q26375
Q25431786,Q25431786_Procrax brevipes,Q49151809
Q25432736,Q25432736_Chauvireria balcanica,Q49119310
Q25433040,Q25433040_Tympanuchus stirtoni,Q1463540
Q25433204,Q25433204_Pliogallus,Q26375
Q25434764,Q25434764_Archaeophasianus,Q21659
Q25435576,Q25435576_Plioperdix,Q26375
Q25435620,Q25435620_Colinus suilium,Q868271
Q25435713,Q25435713_Callipepla shotwelli,Q857531
Q254636,Q254636_マクジャク,Q3917160
Q25557,Q25557_ツル目,Q19168
Q256552,Q256552_アカハラシャクケイ,Q1071983
Q25662647,Q25662647_Caucasian grouse,Q756174
Q256637,Q256637_Hillstar,Q1073958
Q2568429,Q2568429_Roll's Partridge,Q623060
Q25691279,Q25691279_Tetrao tetrix,Q756174
Q2569760,Q2569760_サイゴンミヤマテッケイ,Q623060
Q257832,Q257832_Hylocharis,Q1073958
Q26106,Q26106_ヨーロッパヤマウズラ,Q732487
Q262180,Q262180_ノドグロコリン,Q868271
Q2621831,Q2621831_ヤツガシラ亜目,Q5113
Q263388,Q263388_Eulampis,Q1073958
Q26375,Q26375_キジ科,Q21659
Q263820,Q263820_カギハシハチドリ,Q609156
Q2638663,Q2638663_Abeillia,Q1073958
Q2644816,Q2644816_Liptornis,Q5113
Q26623,Q26623_クイナ科,Q25557
Q2663394,Q2663394_Mitu,Q1037395
Q268028,Q268028_カンムリハチドリ,Q10821699
Q26820906,Q26820906_Salle's quail,Q388322
Q26821408,Q26821408_Dendragapus canadensis,Q903903
Q26821411,Q26821411_Tetrao canadensis,Q756174
Q268392,Q268392_エボシコクジャク,Q852812
Q26844,Q26844_シチメンチョウ,Q43794
Q269385,Q269385_ヨコフウズラ,Q10805346
Q2700549,Q2700549_Aepypodius,Q213536
Q27043845,Q27043845_Tetrao chinensis,Q756174
Q27043853,Q27043853_ヒメウズラ,Q994067
Q27074176,Q27074176_Juliamyia,Q43624
Q27074551,Q27074551_ニューギニアツカツクリ,Q777396
Q27074555,Q27074555_オオライチョウ,Q756174
Q27074559,Q27074559_ハイバネシャコ,Q1286431
Q27074564,Q27074564_カミナガシャコ,Q903944
Q27074568,Q27074568_アンゴラシャコ,Q844415
Q27074570,Q27074570_フタツケズメシャコ,Q844415
Q27074572,Q27074572_クロクビワシャコ,Q844415
Q27074573,Q27074573_カメルーンヤマシャコ,Q844415
Q27074575,Q27074575_ウツクシシャコ,Q844415
Q27074577,Q27074577_ソマリアシャコ,Q844415
Q27074579,Q27074579_ケープキジシャコ,Q844415
Q27074582,Q27074582_アカノドシャコ,Q844415
Q27074584,Q27074584_ヤマウズラ,Q732487
Q27074585,Q27074585_アオヒメウズラ,Q994067
Q27074775,Q27074775_Colibri cyanotus,Q221209
Q27074777,Q27074777_シマカザリハチドリ,Q632986
Q27074781,Q27074781_スミレハラハチドリ,Q27074176
Q2718257,Q2718257_Argusianus,Q974811
Q2730115,Q2730115_Sauriurae,Q5113
Q27601178,Q27601178_Alectura lathami purpureicollis,Q632066
Q27601180,Q27601180_Alectura lathami lathami,Q632066
Q27601207,Q27601207_Megapodius laperouse senex,Q588900
Q27601209,Q27601209_Megapodius laperouse laperouse,Q588900
Q27601218,Q27601218_Megapodius cumingii cumingii,Q478592
Q27601221,Q27601221_Megapodius cumingii dillwyni,Q478592
Q27601223,Q27601223_Megapodius cumingii pusillus,Q478592
Q27601226,Q27601226_Megapodius cumingii tabon,Q478592
Q27601228,Q27601228_Megapodius cumingii gilbertii,Q478592
Q27601230,Q27601230_Megapodius cumingii sanghirensis,Q478592
Q27601233,Q27601233_Megapodius cumingii talautensis,Q478592
Q27601248,Q27601248_Megapodius reinwardt reinwardt,Q1047217
Q27601251,Q27601251_Megapodius reinwardt macgillivrayi,Q1047217
Q27601253,Q27601253_Megapodius reinwardt tumulus,Q1047217
Q27601255,Q27601255_Megapodius reinwardt yorki,Q1047217
Q27601258,Q27601258_Megapodius reinwardt castanonotus,Q1047217
Q27601321,Q27601321_Penelope purpurascens purpurascens,Q848140
Q27601323,Q27601323_Penelope purpurascens aequatorialis,Q848140
Q27601326,Q27601326_Penelope purpurascens brunnescens,Q848140
Q27601328,Q27601328_Penelope jacquacu granti,Q948701
Q27601331,Q27601331_Penelope jacquacu orienticola,Q948701
Q27601333,Q27601333_Penelope jacquacu jacquacu,Q948701
Q27601336,Q27601336_Penelope jacquacu speciosa,Q948701
Q27601418,Q27601418_Guttera pucherani pucherani,Q854855
Q27601419,Q27601419_Guttera pucherani verreauxi,Q854855
Q27601422,Q27601422_Guttera pucherani sclateri,Q854855
Q27601424,Q27601424_Guttera pucherani barbata,Q854855
Q27601426,Q27601426_Guttera pucherani edouardi,Q854855
Q27601470,Q27601470_Callipepla squamata pallida,Q786840
Q27601472,Q27601472_Callipepla squamata hargravei,Q786840
Q27601475,Q27601475_Callipepla squamata castanogastris,Q786840
Q27601478,Q27601478_Callipepla douglasii douglasii,Q909402
Q27601480,Q27601480_Callipepla douglasii bensoni,Q909402
Q27601483,Q27601483_Callipepla douglasii teres,Q909402
Q27601485,Q27601485_Callipepla douglasii vanderbilti,Q909402
Q27601488,Q27601488_Callipepla californica brunnescens,Q830385
Q27601490,Q27601490_Callipepla californica canfieldae,Q830385
Q27601493,Q27601493_Callipepla californica californica,Q830385
Q27601495,Q27601495_Callipepla californica catalinensis,Q830385
Q27601498,Q27601498_Callipepla californica achrustera,Q830385
Q27601591,Q27601591_Colinus cristatus mariae,Q961494
Q27601594,Q27601594_Colinus cristatus panamensis,Q961494
Q27601597,Q27601597_Colinus cristatus decoratus,Q961494
Q27601611,Q27601611_Colinus cristatus mocquerysi,Q961494
Q27601619,Q27601619_Colinus cristatus bogotensis,Q961494
Q27601713,Q27601713_Meleagris gallopavo silvestris,Q26844
Q27601716,Q27601716_Meleagris gallopavo osceola,Q26844
Q27601718,Q27601718_Meleagris gallopavo intermedia,Q26844
Q27601721,Q27601721_Meleagris gallopavo mexicana,Q26844
Q27601725,Q27601725_Meleagris gallopavo merriami,Q26844
Q27601728,Q27601728_Meleagris gallopavo gallopavo,Q26844
Q27601815,Q27601815_Tetrao urogallus crassirostris,Q129059
Q27601818,Q27601818_Tetrao urogallus kureikensis,Q129059
Q27601828,Q27601828_Lyrurus tetrix britannicus,Q155878
Q27601830,Q27601830_Lyrurus tetrix tetrix,Q155878
Q27601833,Q27601833_Lyrurus tetrix viridanus,Q155878
Q27601835,Q27601835_Lyrurus tetrix baikalensis,Q155878
Q27601838,Q27601838_Lyrurus tetrix mongolicus,Q155878
Q27601840,Q27601840_Lyrurus tetrix ussuriensis,Q155878
Q278987,Q278987_アオミミキジ,Q839855
Q279176,Q279176_Dalianraptor,Q5113
Q27921503,Q27921503_Perdix coqui,Q732487
Q27924616,Q27924616_Tetrao afer,Q756174
Q27924696,Q27924696_Chaetopus,Q26375
Q27924699,Q27924699_Chaetopus swierstrai,Q27924696
Q27960090,Q27960090_Ornismya,Q43624
Q27960095,Q27960095_Ornismya julie,Q27960090
Q27996617,Q27996617_Trochilus notatus,Q687310
Q281002,Q281002_チャムネテリハチドリ,Q1035119
Q28114166,Q28114166_Amazilia grayi,Q455997
Q28114169,Q28114169_Amazilia humboldtii,Q455997
Q28114175,Q28114175_Amazilia sapphirina,Q455997
Q28122638,Q28122638_Campylopterus cuvierii,Q535829
Q28122642,Q28122642_Trochilus cuvierii,Q687310
Q282973,Q282973_オオハチドリ,Q10804328
Q283461,Q283461_ソリハシハチドリ,Q10802958
Q285165,Q285165_ムナグロシャコ,Q740872
Q28529233,Q28529233_Lophortyx gambelii,Q28529237
Q28529237,Q28529237_Lophortyx,Q72968
Q2854549,Q2854549_コサンケイ,Q773896
Q285477,Q285477_カラヤマドリ,Q863604
Q2861212,Q2861212_ワキアカエメラルドハチドリ,Q455997
Q286615,Q286615_テンニョハチドリ,Q10803020
Q286887,Q286887_ノドジロハチドリ,Q10785754
Q28739699,Q28739699_Rectes ferrugineus,Q25261964
Q28771427,Q28771427_Lophura hyas,Q773896
Q28778220,Q28778220_Tetrao californicus,Q756174
Q28778221,Q28778221_Lophortyx californica,Q28529237
Q28778248,Q28778248_Ortyx douglasii,Q28778256
Q28778256,Q28778256_Ortyx,Q72968
Q28787672,Q28787672_Lophortyx douglasii,Q28529237
Q28870176,Q28870176_Diatrymiformes,Q14920546
Q28870387,Q28870387_Remiornithiformes,Q19166
Q28910508,Q28910508_Prasitis,Q43624
Q28910513,Q28910513_Prasitis vitticeps,Q28910508
Q2935663,Q2935663_wedge-tailed sabrewing,Q535829
Q2982568,Q2982568_Coliiformes,Q5113
Q2984609,Q2984609_Colymbiformes,Q5113
Q3028240,Q3028240_Barawertornis tedfordi,Q21446235
Q303077,Q303077_Elvira,Q1073958
Q303120,Q303120_マングローブエメラルドハチドリ,Q455997
Q305222,Q305222_Vietnamese Pheasant,Q773896
Q3056163,Q3056163_Ergilornithidae,Q25557
Q30587686,Q30587686_Blue-vented hummingbird,Q455997
Q3062168,Q3062168_Pachyornis,Q15865426
Q3063563,Q3063563_Forsten's scrubfowl,Q777396
Q3079028,Q3079028_キリハシ亜目,Q5113
Q310224,Q310224_Pile-builder Megapode,Q777396
Q31074821,Q31074821_Lophura pyronota,Q773896
Q3117581,Q3117581_Hose's Partridge,Q2056866
Q31774,Q31774_ウスグロハチドリ,Q10734524
Q31873433,Q31873433_Belem curassow,Q869569
Q31873546,Q31873546_Pternistis atrifrons,Q844415
Q31873549,Q31873549_Scleroptila whytei,Q1286431
Q31873623,Q31873623_Crypturellus occidentalis,Q625342
Q31873660,Q31873660_Guttera verreauxi,Q1028983
Q31873667,Q31873667_Guttera edouardi,Q1028983
Q31873702,Q31873702_Anthracothorax aurulentus,Q570477
Q31873707,Q31873707_Lophornis verreauxii,Q632986
Q31873708,Q31873708_Heliodoxa whitelyana,Q1035119
Q31873725,Q31873725_Arborophila graydoni,Q623060
Q31873726,Q31873726_Arborophila tonkinensis,Q623060
Q31873826,Q31873826_Amazilia bartletti,Q455997
Q33134922,Q33134922_Koreanornipodidae,Q5113
Q33135146,Q33135146_Avipedidae,Q5113
Q33135190,Q33135190_Primoscenidae,Q19961898
Q33135735,Q33135735_Anomalopterygidae,Q452969
Q33136420,Q33136420_Ignotornidae,Q5113
Q33136654,Q33136654_Shandongornipodidae,Q5113
Q33136867,Q33136867_Pachycorioolithidae,Q5113
Q33137136,Q33137136_Jindongornipodidae,Q5113
Q33137595,Q33137595_Phasanidae,Q21659
Q33137756,Q33137756_Odontiphorinidae,Q21659
Q33138106,Q33138106_Chaoyangornithidae,Q5113
Q3349337,Q3349337_Odontornithes,Q5113
Q3361632,Q3361632_Palmipedes,Q5113
Q3374711,Q3374711_Penelopinae,Q725342
Q339483,Q339483_オナガキジ,Q863604
Q3499885,Q3499885_ディオゲノルニス,Q12214029
Q35134392,Q35134392_Dromornithiformes,Q14920546
Q35136515,Q35136515_Avimimiformes,Q5113
Q3532432,Q3532432_タイミヤマテッケイ,Q623060
Q3539809,Q3539809_Trochiliformes,Q5113
Q358469,Q358469_カマハシハチドリ,Q358477
Q358477,Q358477_Eutoxeres,Q741604
Q3605955,Q3605955_Aepyornithiformes,Q19166
Q3663142,Q3663142_ヒクイドリ亜目 (Sibley),Q840849
Q368369,Q368369_オオシギダチョウ属,Q2542765
Q368609,Q368609_スミレムネハチドリ,Q10821706
Q36937296,Q36937296_Tetraonidae,Q21659
Q370391,Q370391_クロビタイオジロハチドリ,Q609533
Q3706848,Q3706848_Diatryma,Q18552568
Q3722021,Q3722021_Eleutherornithidae,Q19166
Q3726691,Q3726691_Eogruidae,Q25557
Q37302735,Q37302735_Morsoravis,Q19168
Q37311939,Q37311939_Tetrao bonasia,Q756174
Q373638,Q373638_アカオハチドリ,Q541709
Q3760777,Q3760777_Tetrao urogallus cantabricus,Q129059
Q3760888,Q3760888_ゲラノイデス科,Q25557
Q3769135,Q3769135_Tetrao urogallus lonnbergi,Q129059
Q378365,Q378365_アオノドマンゴーハチドリ,Q570477
Q3803291,Q3803291_Amazilia cupreicauda,Q455997
Q384301,Q384301_フッケンミヤマテッケイ,Q623060
Q3855343,Q3855343_Messelornithidae,Q25557
Q387610,Q387610_Doricha,Q1073958
Q3878769,Q3878769_Nothoprocta kalinowskii,Q929516
Q387934,Q387934_セイガイハチドリ,Q10804890
Q388322,Q388322_Cyrtonyx,Q72968
Q388464,Q388464_ウズラシギダチョウ,Q1069587
Q390270,Q390270_フサホロホロチョウ,Q10730583
Q3917160,Q3917160_クジャク属,Q26375
Q3976173,Q3976173_Struthiones,Q840849
Q40466416,Q40466416_Heliactin cornuta,Q10766392
Q40510313,Q40510313_Megapodius andersoni,Q777396
Q40510381,Q40510381_Megapodius eremita brenchleyi,Q736722
Q40510407,Q40510407_Megapodius burnabyi,Q777396
Q40510502,Q40510502_Megapodius sp.,Q777396
Q40639,Q40639_キバラケンバネハチドリ,Q535829
Q40654828,Q40654828_Francolinus africanus,Q740872
Q40654890,Q40654890_Francolinus squamatus,Q740872
Q40655798,Q40655798_Lagopus mutus,Q162029
Q40655821,Q40655821_Lagopus scoticus,Q162029
Q40657211,Q40657211_Ortyx graysoni,Q28778256
Q40978387,Q40978387_Adelomyia cervina,Q15578675
Q40978394,Q40978394_Adelomyia chlorospila,Q15578675
Q40978405,Q40978405_Adelomyia maculata,Q15578675
Q40978577,Q40978577_Aglaeactis caumatonotus,Q516945
Q40978589,Q40978589_Aglaeactis parvula,Q516945
Q40979850,Q40979850_Amazilia amazilicula,Q455997
Q40979858,Q40979858_Amazilia ocai,Q455997
Q40979864,Q40979864_Amazilia sumichrasti,Q455997
Q40979937,Q40979937_Ammoperdix cholmleyi,Q695754
Q40980945,Q40980945_Aphantochroa hyposticta,Q10734524
Q40980953,Q40980953_Aphantochroa roberti,Q10734524
Q40981228,Q40981228_Arborophila mandelli,Q623060
Q40984369,Q40984369_Caloperdix borneensis,Q10743937
Q40984373,Q40984373_Caloperdix sumatrana,Q10743937
Q40984584,Q40984584_Campylopterus aequatorialis,Q535829
Q40984593,Q40984593_Campylopterus obscurus,Q535829
Q40987061,Q40987061_Chrysuronia caeruleicapilla,Q10748001
Q40987069,Q40987069_Chrysuronia neera,Q10748001
Q40988227,Q40988227_Colibri corruscans,Q221209
Q40988237,Q40988237_Colinus ridgwayi,Q868271
Q40989459,Q40989459_Crax erythrognatha,Q869569
Q40989467,Q40989467_Crax grayi,Q869569
Q40989477,Q40989477_Crax incommoda,Q869569
Q40989485,Q40989485_Crax nigra,Q869569
Q40989494,Q40989494_Crax panamensis,Q869569
Q40989504,Q40989504_Crax sclateri,Q869569
Q40989513,Q40989513_Crax sp.,Q869569
Q40989522,Q40989522_Crax viridirostris,Q869569
Q40989783,Q40989783_Crossoptilon leucurum,Q839855
Q40991134,Q40991134_Cyrtonyx sallaei,Q388322
Q40991957,Q40991957_Dendrortyx hypospodius,Q903982
Q40992723,Q40992723_Doricha lyrura,Q387610
Q40994855,Q40994855_Eulampis chlorolaemus,Q263388
Q40994862,Q40994862_Eulampis longirostris,Q263388
Q40994916,Q40994916_Eupetomena hirundo,Q10759610
Q40994924,Q40994924_Eupherusa cupreiceps,Q609533
Q40994933,Q40994933_Eupherusa egregia,Q609533
Q40995259,Q40995259_Eutoxeres heterura,Q358477
Q40995268,Q40995268_Eutoxeres salvini,Q358477
Q40995285,Q40995285_Excalfactoria minima,Q994067
Q40995771,Q40995771_Francolinus gariepensis,Q740872
Q40995777,Q40995777_Francolinus gedgii,Q740872
Q40995785,Q40995785_Francolinus hubbardi,Q740872
Q40995793,Q40995793_Francolinus johnstoni,Q740872
Q40995810,Q40995810_Francolinus lorti,Q740872
Q40995817,Q40995817_Francolinus melanonotus,Q740872
Q40995840,Q40995840_Francolinus pileatus,Q740872
Q40995854,Q40995854_Francolinus sharpii,Q740872
Q40995862,Q40995862_Francolinus subtorquatus,Q740872
Q40996877,Q40996877_Glaucis fraseri,Q609156
Q40996883,Q40996883_Glaucis lanceolata,Q609156
Q40996891,Q40996891_Glaucis melanura,Q609156
Q40997869,Q40997869_Heliomaster albicrissa,Q430821
Q40997873,Q40997873_Heliomaster pallidiceps,Q430821
Q40997883,Q40997883_Heliomaster pinicola,Q430821
Q41001092,Q41001092_Hylocharis chlorocephalus,Q257832
Q41002150,Q41002150_Lagopus hemileucurus,Q162029
Q41002157,Q41002157_Lagopus persicus,Q162029
Q41002164,Q41002164_Lagopus sp.,Q162029
Q41003429,Q41003429_Lophornis lophotes,Q632986
Q41003437,Q41003437_Lophortyx californicus,Q28529237
Q41004853,Q41004853_Megapodius brenchleyi,Q777396
Q41004862,Q41004862_Megapodius cummingii,Q777396
Q41004873,Q41004873_Megapodius dillwyni,Q777396
Q41004882,Q41004882_Megapodius gilbertii,Q777396
Q41004891,Q41004891_Megapodius gouldii,Q777396
Q41004901,Q41004901_Megapodius lowii,Q777396
Q41004910,Q41004910_Megapodius macgillivrayi,Q777396
Q41004918,Q41004918_Megapodius pusillus,Q777396
Q41004927,Q41004927_Megapodius quoyii,Q777396
Q41004936,Q41004936_Megapodius reinwardtsi,Q777396
Q41004946,Q41004946_Megapodius rubrifrons,Q777396
Q41004955,Q41004955_Megapodius trinkutensis,Q777396
Q41005177,Q41005177_Meleagris mexicana,Q43794
Q41005184,Q41005184_Meleagris sp.,Q43794
Q41005544,Q41005544_Metallura atrigularis,Q541709
Q41005551,Q41005551_Metallura quitensis,Q541709
Q41009245,Q41009245_Nothoprocta coquimbica,Q929516
Q41009251,Q41009251_Nothoprocta godmani,Q929516
Q41009261,Q41009261_Nothura assimilis,Q1069587
Q41009268,Q41009268_Nothura boliviana,Q1069587
Q41009275,Q41009275_Nothura marmorata,Q1069587
Q41009851,Q41009851_Oreopyra calolaema,Q18379868
Q41009860,Q41009860_Oreopyra hemileuca,Q18379868
Q41009869,Q41009869_Oreopyra leucaspis,Q18379868
Q41009877,Q41009877_Oreopyra pectoralis,Q18379868
Q41009969,Q41009969_Ornismya abeillei,Q27960090
Q41009976,Q41009976_Ornismya coeligena,Q27960090
Q41009983,Q41009983_Ornismya dumerilii,Q27960090
Q41009991,Q41009991_Ornismya ensifera,Q27960090
Q41009999,Q41009999_Ornismya eximia,Q27960090
Q41010007,Q41010007_Ornismya gabriel,Q27960090
Q41010018,Q41010018_Ornismya gouldii,Q27960090
