id	parent_taxon
Q27600765	Q510118
Q27621726	Q678728
Q218543	Q10826841
Q27621501	Q3231578
Q41015874	Q1061396
Q232603	Q900882
Q143155	Q583551
Q942816	Q183364
Q27614195	Q267565
Q27617367	Q1269036
Q286200	Q375342
Q27616339	Q1267020
Q7862035	Q455997
Q1004717	Q15879756
Q27624419	Q10770477
Q27625480	Q1923463
Q62571067	Q468015
Q27638317	Q3121257
Q27622697	Q3314834
Q1077291	Q819388
Q40637298	Q2286937
Q25679108	Q738146
Q109556980	Q43489
Q109563307	Q28135
Q27622348	Q2224714
Q569157	Q925204
Q15846276	Q770245
Q909190	Q18088144
Q2013309	Q18340387
Q27615617	Q286299
Q27627185	Q27075518
Q40539205	Q26607
Q110257400	Q455997
Q40476879	Q855618
Q107272764	Q7556
Q208710	Q850925
Q27636624	Q1586166
Q27638567	Q252741
Q15874125	Q10856
Q41137217	Q40659922
Q28813376	Q408457
Q27611159	Q778386
Q55115696	Q848847
Q27609752	Q239801
Q2667667	Q256016
Q178434	Q148764
Q27631498	Q27075637
Q40688412	Q837572
Q40564461	Q385170
Q27625456	Q3726434
Q2667896	Q2536264
Q31872885	Q2460293
Q21995346	Q7256090
Q21291616	Q2472000
Q27609807	Q1268100
Q27605667	Q127839
Q33143500	Q7556
Q27637307	Q2229892
Q27616799	Q1263063
Q10820739	Q995772
Q27629004	Q576050
Q40520960	Q372383
Q27619293	Q27075189
Q14782804	Q7556
Q31874130	Q2104600
Q21353822	Q572657
Q27624360	Q2232768
Q27629158	Q1379530
Q27627533	Q1587171
Q27606369	Q27074632
Q21266124	Q2703151
Q1591347	Q262063
Q40503548	Q974671
Q40980259	Q10733490
Q55116150	Q55116163
Q41006011	Q240083
Q27622081	Q74092
Q27602431	Q737923
Q1263014	Q786045
Q790587	Q283691
Q27603631	Q10809607
Q27602927	Q384301
Q41017513	Q220705
Q3726366	Q1190045
Q27618810	Q27075172
Q28880367	Q858827
Q27621143	Q3233186
Q109557024	Q1991437
Q27624583	Q1589215
Q3389034	Q193807
Q41085398	Q40655250
Q27618167	Q1273269
Q852737	Q456513
Q19698216	Q669025
Q27620354	Q1302341
Q3727900	Q81901857
Q27635093	Q902416
Q27612265	Q903066
Q27629856	Q244199
Q27620320	Q1301115
Q41092342	Q40656177
Q27622059	Q74092
Q27624754	Q27075474
Q27631403	Q27075634
Q2038623	Q187014
Q27621064	Q1957093
Q40542176	Q3113953
Q27607095	Q1274289
Q27611888	Q941990
Q609883	Q10818944
Q27614786	Q31206
Q1267601	Q740872
Q739621	Q1060094
Q41023682	Q375593
Q27620064	Q944954
Q40458148	Q662854
Q27635238	Q1588757
Q62184804	Q28913118
Q27611901	Q641392
Q27636555	Q1586890
Q27624397	Q998240
Q737061	Q188854
Q1274282	Q3024510
Q40533392	Q21995941
Q27610381	Q171563
Q322159	Q131450
Q854665	Q926652
Q27610525	Q190083
Q73893	Q583659
Q41026644	Q1059506
Q2196521	Q752173
Q27608929	Q28482
Q27636230	Q27075953
Q806262	Q452054
Q107333192	Q107272767
Q41164463	Q41153271
Q90128760	Q145724
Q27622349	Q2224714
Q27621199	Q1591898
Q2225082	Q1093632
Q21346709	Q1060456
Q9160388	Q25510
Q27622433	Q1307462
Q27611122	Q305090
Q40560652	Q31874551
Q63865518	Q43489
Q28122737	Q752529
Q27614169	Q220061
Q21573327	Q24056586
Q27610720	Q1267748
Q27626949	Q1304128
Q40577118	Q2093403
Q27623762	Q1584207
Q1007906	Q857531
Q27613689	Q1272848
Q27627385	Q1586627
Q279428	Q1080561
Q27608928	Q28482
Q27628663	Q3233141
Q1266655	Q636486
Q27624129	Q501063
Q28485674	Q28485673
Q21347243	Q1266834
Q40556255	Q156767
Q27620072	Q281885
Q27622802	Q1588111
Q960512	Q726375
Q41005735	Q28874561
Q61889493	Q30535
Q40474885	Q174088
Q27636038	Q27075886
Q109563525	Q107272849
Q40560398	Q27075419
Q27609586	Q579213
Q10750900	Q25510
Q21364641	Q1083124
Q27614683	Q882017
Q40529384	Q741249
Q1269390	Q2697360
Q1442540	Q3078833
Q27638145	Q536912
Q41019925	Q134369
Q27638541	Q679711
Q27604491	Q333796
Q28836456	Q1083087
Q1586637	Q1056828
Q4865776	Q26626
Q844705	Q27725
Q41151219	Q43624
Q40657692	Q613202
Q40525845	Q466200
Q28746135	Q776072
Q27614473	Q184518
Q27630975	Q2668968
Q27621974	Q3726360
Q40662378	Q25265942
Q50407534	Q1887740
Q716262	Q940685
Q2420226	Q611996
Q606886	Q769083
Q3315428	Q1081434
Q166352	Q133554
Q605547	Q43489
Q27626987	Q1038419
Q1271679	Q776138
Q956116	Q265699
Q27603706	Q25421
Q618751	Q4865776
Q310868	Q27725
Q27609407	Q917147
Q265681	Q746412
Q607745	Q15875812
Q27611251	Q27361
Q19596468	Q7142618
Q1260438	Q926652
Q27606772	Q26235798
Q27621749	Q1590584
Q41170539	Q1301194
Q27608122	Q752398
Q109578338	Q1195360
Q118090	Q214264
Q27625363	Q2225630
Q27624191	Q221486
Q594687	Q2548219
Q27614661	Q596689
Q41002211	Q1083087
Q1314581	Q3482534
Q1038010	Q644294
Q27635484	Q27075785
Q27625379	Q2225630
Q27637980	Q779743
Q40984211	Q28445130
Q27608252	Q755737
Q463135	Q827257
Q27627770	Q27075531
Q27616958	Q1260248
Q40983897	Q235152
Q27627512	Q1091387
Q27610778	Q1263556
Q40496955	Q248086
Q40503776	Q852172
Q431993	Q288340
Q25358675	Q245181
Q40995926	Q581391
Q27621031	Q1083108
Q40653995	Q843608
Q3119568	Q1077909
Q27619985	Q845237
Q25978	Q27732132
Q849264	Q533630
Q27623564	Q25404
Q2963851	Q1067810
Q1196087	Q8154335
Q27637949	Q918165
Q247228	Q10751371
Q10757968	Q10757966
Q107333227	Q107272852
Q40565272	Q188446
Q83023032	Q26869298
Q41021061	Q1091153
Q27631732	Q27075658
Q27624590	Q3136315
Q27623358	Q2667667
Q1062573	Q1082200
Q27621396	Q1092678
Q313391	Q844117
Q27628739	Q795545
Q27627318	Q2667966
Q27635445	Q1301378
Q27637314	Q1588810
Q1273667	Q252936
Q27601528	Q142651
Q40478642	Q1017426
Q719380	Q168473
Q27619848	Q2224757
Q40577958	Q22231582
Q27622001	Q1590382
Q27622585	Q3321834
Q12265827	Q301075
Q40638550	Q28114112
Q11841316	Q310853
Q109563258	Q13571873
Q27606548	Q457471
Q27623392	Q3314726
Q7625449	Q2576337
Q5403459	Q1078332
Q1264610	Q657775
Q27614249	Q1266137
Q1367236	Q388003
Q41000950	Q9293884
Q27618194	Q841136
Q657775	Q15260066
Q27622561	Q903024
Q27636337	Q972551
Q28872014	Q581391
Q27608840	Q76500
Q27633312	Q542925
Q27614400	Q27074886
Q28731818	Q115661
Q10827634	Q28486
Q27638195	Q1304677
Q1079197	Q900882
Q28886440	Q28863400
Q1306315	Q827170
Q21976111	Q200989
Q170723	Q46316
Q27621873	Q1588139
Q73738284	Q13108171
Q901986	Q2136891
Q27611850	Q1258923
Q774288	Q478281
Q469940	Q13168473
Q7850923	Q147880
Q27634823	Q1300537
Q27627372	Q1586627
Q1752281	Q208716
Q21313721	Q230042
Q1272529	Q241515
Q27611433	Q611324
Q27618046	Q684078
Q1268697	Q603287
Q27630772	Q748147
Q27629336	Q25740
Q1259465	Q535829
Q27637269	Q3178867
Q27629744	Q156767
Q21250575	Q3501127
Q27631059	Q1002576
Q40451880	Q27075408
Q207246	Q902912
Q10794078	Q240083
Q27634954	Q766579
Q10821987	Q2622315
Q40978997	Q378278
Q942489	Q383469
Q611139	Q654783
Q12255793	Q10746093
Q27617861	Q1262929
Q22081556	Q671699
Q27638239	Q2668619
Q41023374	Q1187610
Q301232	Q1074819
Q339781	Q214264
Q41016397	Q28740166
Q62547125	Q1271642
Q3729712	Q1932281
Q27623696	Q899345
Q27600623	Q852723
Q40984478	Q2536264
Q27611939	Q1266720
Q27602868	Q644953
Q334183	Q614481
Q943094	Q666222
Q27618749	Q1260963
Q27629022	Q1586963
Q17354951	Q375716
Q27637291	Q2669759
Q109578175	Q12814009
Q1589273	Q611996
Q27626772	Q3726247
Q40989459	Q869569
Q213366	Q14786570
Q27614132	Q1262157
Q27614596	Q207290
Q27631285	Q589946
Q84237505	Q84237574
Q27610371	Q1267153
Q27636183	Q27075926
Q110257332	Q55280520
Q40986802	Q545285
Q10809501	Q1190045
Q27615224	Q1109825
Q109578414	Q642855
Q40988359	Q209239
Q27627246	Q3043660
Q41020466	Q28878310
Q28123590	Q28123122
Q106481055	Q27547
Q98767315	Q319545
Q27623136	Q668679
Q27615232	Q1265522
Q27607001	Q1267482
Q920922	Q187014
Q383575	Q15818226
Q62554432	Q28845658
Q28736581	Q28736577
Q62395711	Q54974349
Q27628904	Q12269418
Q2226361	Q1187535
Q27635134	Q995602
Q41008172	Q671699
Q27075678	Q16069825
Q27614908	Q131918
Q76502	Q76413
Q40992324	Q11234198
Q27610361	Q1269116
Q1302468	Q905352
Q22085068	Q671699
Q5420068	Q508859
Q27629526	Q63898
Q41159329	Q214462
Q27627338	Q73344
Q27621965	Q14156927
Q40995771	Q740872
Q27622062	Q74092
Q468735	Q10856
Q27076039	Q1082554
Q845942	Q515217
Q339517	Q667490
Q512840	Q209239
Q27628738	Q795545
Q21356958	Q253789
Q520208	Q839855
Q27618051	Q1273672
Q1945746	Q2468395
Q27616889	Q1043290
Q27627387	Q1586627
Q27614453	Q27074911
Q27624794	Q170831
Q16858735	Q379200
Q73937	Q771870
Q27636074	Q138371
Q1062708	Q1062897
Q27611200	Q863116
Q40554947	Q672928
Q27636695	Q228125
Q1858081	Q652976
Q27622430	Q1307462
Q760949	Q15059422
Q384342	Q225353
Q1260727	Q468569
Q40989416	Q28917130
Q62090126	Q40655658
Q1259658	Q131901
Q40988452	Q209239
Q27621841	Q2667703
Q40514414	Q3232978
Q27614670	Q995596
Q28472612	Q1293045
Q40460734	Q843182
Q27635319	Q214571
Q27632701	Q26420
Q27612095	Q775682
Q1071698	Q1187535
Q27631155	Q1587231
Q1136862	Q869407
Q27619377	Q10818950
Q854855	Q1028983
Q40658286	Q858279
Q41022045	Q2188600
Q1080907	Q72968
Q27631822	Q1585695
Q27628164	Q606285
Q27613657	Q22662236
Q27618943	Q876231
Q15881122	Q1271783
Q571035	Q858577
Q27631097	Q12268286
Q3121286	Q597127
Q27603522	Q26896
Q1317435	Q3482534
Q31874124	Q339465
Q27637320	Q1586520
Q41215571	Q3021378
Q2554700	Q954652
Q27623595	Q25485
Q41007298	Q646544
Q31874621	Q10754219
Q280665	Q1061231
Q1586291	Q2205344
Q27602992	Q1387028
Q27621328	Q25261986
Q62575985	Q62575847
Q27617155	Q863581
Q27636750	Q1193031
Q27622873	Q14908008
Q27614027	Q175388
Q20072169	Q20160790
Q12268216	Q2129285
Q1264887	Q568111
Q2226916	Q2050255
Q40593562	Q1589575
Q27605157	Q838162
Q27606561	Q26407
Q531858	Q2435892
Q11910135	Q130933
Q2984129	Q431179
Q27075768	Q134368
Q1236479	Q217478
Q27610540	Q385170
Q109556979	Q1088541
Q62554473	Q55112046
Q27075389	Q3838093
Q21216077	Q5113
Q27638409	Q1587803
Q41009960	Q2090536
Q27618723	Q1264794
Q596581	Q10762095
Q41005400	Q253789
Q21078735	Q15207808
Q31873759	Q568111
Q27626677	Q2225871
Q40987157	Q766642
Q1315507	Q990577
Q857557	Q10743927
Q19597050	Q19597553
Q27601048	Q25889
Q1061841	Q431179
Q1263186	Q10751282
Q997675	Q14680
Q40986956	Q867087
Q27619449	Q944661
Q998279	Q746658
Q27628942	Q3179439
Q41013533	Q926314
Q1047217	Q777396
Q680446	Q211670
Q1591333	Q1079233
Q21346787	Q244199
Q1307490	Q735456
Q40466395	Q1923255
Q570640	Q3002669
Q869053	Q1074819
Q27633632	Q56896
Q27618171	Q1267181
Q27633465	Q1083204
Q1189983	Q935894
Q27614322	Q3382384
Q21970642	Q671699
Q40989396	Q28917130
Q27616794	Q28813014
Q62086455	Q41001393
Q27601495	Q830385
Q27608807	Q1273751
Q27636333	Q251316
Q27623399	Q1308728
Q109578442	Q1293045
Q27610439	Q265026
Q27635027	Q1060504
Q27637526	Q2668130
Q1268977	Q786422
Q109578472	Q11848605
Q1304974	Q3249159
Q27638480	Q1006075
Q27620310	Q1302540
Q27461190	Q27461156
Q15881075	Q217478
Q1268169	Q214264
Q41007410	Q540128
Q27632921	Q199963
Q40460655	Q545006
Q109348582	Q269203
Q27638279	Q3114766
Q40658652	Q924903
Q40984867	Q198823
Q27608723	Q18858
Q27075785	Q9189957
Q27614880	Q651545
Q27630833	Q2670038
Q40503390	Q1029809
Q557493	Q131901
Q1268193	Q832329
Q27617516	Q1269836
Q27623663	Q2225275
Q27637202	Q3726410
Q109563384	Q27960090
Q26805836	Q25273
Q10638791	Q11234198
Q40495381	Q1051017
Q109563430	Q10809423
Q27623453	Q2665643
Q27614561	Q26209
Q40495192	Q330310
Q10804974	Q935513
Q27628991	Q26657
Q1261523	Q429173
Q41014383	Q850942
Q45122460	Q74375431
Q27619035	Q1042845
Q109563592	Q115661
Q27621696	Q235052
Q388464	Q1069587
Q27615258	Q1271400
Q6648155	Q6648154
Q27606052	Q1265270
Q27620115	Q609285
Q20072446	Q2262654
Q27635271	Q25383
Q3179448	Q942752
Q41084228	Q328982
Q27074272	Q666222
Q41023172	Q28736344
Q27627536	Q3315651
Q28920317	Q28920313
Q40419916	Q746658
Q40473095	Q210791
Q109563484	Q76366
Q2927915	Q777236
Q27628876	Q313394
Q27635087	Q764001
Q40496309	Q764171
Q1305310	Q1044109
Q240083	Q29858
Q27622694	Q3314834
Q27628652	Q1037999
Q27632676	Q27075698
Q107333191	Q107272767
Q27614331	Q1272899
Q41015576	Q612893
Q49550749	Q605580
Q40983332	Q1956383
Q28113757	Q28113760
Q2467509	Q2247912
Q27611563	Q199087
Q41024750	Q687310
Q17153446	Q18059355
Q40494941	Q1305068
Q41012740	Q855319
Q56941	Q214462
Q21401348	Q335992
Q27625781	Q863110
Q177386	Q10797454
Q27638165	Q1302271
Q3117581	Q2056866
Q903882	Q631470
Q843113	Q2465230
Q27627317	Q2667966
Q27627366	Q2668232
Q27621785	Q1302920
Q21255153	Q209239
Q62575847	Q513741
Q27629002	Q576050
Q27621229	Q3233149
Q27629424	Q524799
Q22704092	Q581391
Q40980591	Q183361
Q41003570	Q339517
Q109578160	Q746658
Q844201	Q631964
Q40455052	Q1264601
Q27624102	Q2927921
Q924911	Q147880
Q1302715	Q827170
Q40478244	Q301731
Q27634998	Q1924814
Q55111994	Q375593
Q27618671	Q1262451
Q723064	Q10803699
Q27605628	Q795570
Q27619960	Q3179459
Q62078426	Q31843655
Q1092784	Q844117
Q40502170	Q1585047
Q27618532	Q1270583
Q27601843	Q543345
Q27636486	Q1301311
Q109563438	Q10809423
Q27637674	Q883102
Q708875	Q648414
Q1038419	Q1091153
Q27636802	Q1190674
Q569605	Q427512
Q40494306	Q769977
Q40526539	Q862819
Q27622915	Q503807
Q2668307	Q905044
Q73456	Q637716
Q2668224	Q1061399
Q27618038	Q942878
Q28846233	Q21228003
Q27629069	Q2667759
Q728336	Q2353892
Q27621168	Q3119545
Q27623191	Q386866
Q657365	Q10759516
Q933706	Q778825
Q7687491	Q752465
Q1028470	Q213984
Q27616684	Q1270646
Q20817956	Q858279
Q27619962	Q3179459
Q27631638	Q3726421
Q41171196	Q40657480
Q848847	Q200989
Q27636956	Q587505
Q40471608	Q10748929
Q40436314	Q525871
Q109563194	Q132913
Q1584095	Q1192748
Q869023	Q13770626
Q28843598	Q1951184
Q27618269	Q602480
Q27611429	Q611324
Q769528	Q28915
Q27630653	Q18229940
Q27630915	Q3489509
Q40659565	Q827170
Q41009037	Q56941
Q27625134	Q27075488
Q1302319	Q481671
Q40982011	Q780867
Q911908	Q917116
Q27623197	Q1587859
Q27637852	Q645658
Q27637829	Q688607
Q868591	Q115661
Q27638422	Q728336
Q27601180	Q632066
Q27625329	Q3726447
Q27613997	Q11907233
Q27636792	Q901933
Q106481107	Q106447255
Q41024741	Q687310
Q41026678	Q904303
Q27618242	Q747958
Q1259282	Q608715
Q27615292	Q1259546
Q27606708	Q742780
Q28869881	Q28869878
Q109563180	Q198823
Q27614728	Q1035440
Q208940	Q11897625
Q27619316	Q1259512
Q41027583	Q16619267
Q27620156	Q1309980
Q667778	Q43642
Q27611561	Q479802
Q27617736	Q859957
Q2223439	Q576979
Q62127668	Q62127202
Q2225724	Q2719515
Q84242411	Q20072359
Q41021674	Q333842
Q41093992	Q40654828
Q10448644	Q10745883
Q27075539	Q2129285
Q11847545	Q1248923
Q41020790	Q690813
Q62294713	Q27860217
Q21995941	Q3389415
Q1082137	Q220705
Q1325045	Q25934
Q27613888	Q765770
Q27615261	Q828544
Q27614602	Q1268092
Q55111957	Q21447866
Q1310968	Q2455038
Q27608770	Q836304
Q27635432	Q592362
Q963172	Q621861
Q2644694	Q19413
Q27635774	Q331190
Q27927481	Q310935
Q2511641	Q26381
Q27611232	Q863116
Q1591481	Q367998
Q858264	Q12211695
Q930712	Q132916
Q19921649	Q19885881
Q2088733	Q1409986
Q40994909	Q14627405
Q588866	Q28486
Q27629250	Q4831891
Q116986	Q899824
Q27610674	Q373033
Q16913415	Q212669
Q21345205	Q1300919
Q27621032	Q1083108
Q27629058	Q12255626
Q1086846	Q12886356
Q109563526	Q107272849
Q27625182	Q1587032
Q2982568	Q5113
Q40982607	Q853979
Q41001100	Q1056828
Q27616745	Q1266398
Q27612170	Q882545
Q1308645	Q1093619
Q41005353	Q40651476
Q27620352	Q1301064
Q27633458	Q1083204
Q27614184	Q1269095
Q10763382	Q748159
Q27624997	Q767074
Q22233219	Q719380
Q27601622	Q961494
Q746976	Q11848605
Q3320994	Q662785
Q41170468	Q41169225
Q62461472	Q62458856
Q1968643	Q782352
Q27620214	Q2223735
Q62391802	Q55114822
Q27622180	Q1590038
Q40486173	Q74084
Q106481231	Q688641
Q41083625	Q40655066
Q11848266	Q612817
Q27624292	Q843125
Q27627393	Q1586627
Q533763	Q455997
Q27624896	Q3727066
Q28878273	Q188854
Q3925531	Q911908
Q40679739	Q1193054
Q1276469	Q1059774
Q27616038	Q740520
Q27632461	Q1315689
Q27638802	Q607794
Q2225569	Q641870
Q109563482	Q76366
Q40996477	Q644294
Q27615856	Q302853
Q3182170	Q1078472
Q27602973	Q1387028
Q27626913	Q1307451
Q616393	Q241515
Q41085545	Q40655261
Q27634059	Q1067932
Q1302506	Q852860
Q27611284	Q1265112
Q27616660	Q1260688
Q27621456	Q1923225
Q62335104	Q184508
Q27619931	Q1922818
Q1047223	Q456513
Q27635301	Q174088
Q27601419	Q854855
Q27620000	Q910836
Q40539104	Q790623
Q27634969	Q1300919
Q3238764	Q508859
Q21997222	Q666222
Q40470881	Q3315002
Q27610565	Q191155
Q27609411	Q1263498
Q600992	Q1067810
Q27614227	Q1260894
Q27605903	Q114715
Q40509806	Q570351
Q21647019	Q12060072
Q40436915	Q607540
Q41025299	Q28869721
Q26620	Q240088
Q25402281	Q11690263
Q21309300	Q430477
Q27623715	Q63671
Q9086500	Q129059
Q27610178	Q1270495
Q109563408	Q310935
Q27617243	Q903045
Q21250586	Q3501127
Q3182668	Q867433
Q25167714	Q581391
Q40981022	Q613598
Q916098	Q652184
Q25247	Q4006276
Q28843306	Q22247665
Q1305297	Q827170
Q27638659	Q648197
Q904024	Q549291
Q106446936	Q183361
Q27611060	Q1264019
Q1134262	Q780445
Q1016095	Q843168
Q27628223	Q26974
Q1300646	Q260768
Q29640959	Q25510
Q27637662	Q883102
Q27632649	Q1589235
Q27622316	Q2224767
Q109563350	Q1088541
Q12198609	Q19595985
Q27628797	Q1923087
Q794373	Q248690
Q40537826	Q206540
Q27075105	Q777910
Q18609068	Q25978
Q16987134	Q3501080
Q576957	Q10750080
Q1018461	Q147880
Q40994954	Q1752184
Q40475044	Q25394
Q690284	Q637549
Q15728364	Q14626952
Q27608854	Q516662
Q1587284	Q2205344
Q28107257	Q621861
Q27075154	Q751427
Q84241731	Q205320
Q41010007	Q27960090
Q41117687	Q40658361
Q2226191	Q226900
Q27629775	Q156767
Q21356253	Q467068
Q40981116	Q310465
Q27622011	Q15462103
Q21292359	Q19166
Q27624558	Q3113953
Q27614815	Q1274095
Q27603596	Q276202
Q27619541	Q585670
Q27623427	Q191096
Q40439440	Q2225640
Q61965619	Q1368136
Q27618519	Q1262331
Q27635060	Q4810698
Q27603177	Q252488
Q283608	Q11234198
Q284187	Q1080978
Q27614479	Q594083
Q577681	Q194240
Q20728897	Q26375
Q40656177	Q908697
Q27616346	Q1271449
Q19829663	Q579914
Q4876403	Q383469
Q27623447	Q207831
Q220328	Q10809423
Q2784651	Q719380
Q27075934	Q132908
Q2668354	Q614481
Q27614260	Q1261889
Q40653224	Q843608
Q27631989	Q25393
Q106447859	Q636683
Q40469183	Q3182685
Q3604162	Q25353
Q589750	Q214264
Q27613455	Q862819
Q27603268	Q546835
Q221540	Q1049495
Q903962	Q769083
Q28109012	Q15846160
Q40983786	Q235152
Q40601669	Q777910
Q27617224	Q1193392
Q317220	Q41994
Q19596459	Q945088
Q27611868	Q730279
Q27624718	Q27075466
Q27626633	Q1587450
Q1591593	Q1991447
Q27636548	Q754043
Q27636137	Q21962227
Q20718952	Q20162686
Q1094743	Q10732931
Q27628920	Q2668026
Q27634818	Q1300537
Q40978509	Q508859
Q62395718	Q134369
Q40658188	Q10809242
Q27638614	Q2628790
Q41020888	Q540883
Q1269863	Q1082200
Q1271121	Q668661
Q41025845	Q115661
Q1312295	Q1093619
Q71444710	Q71445086
Q27611502	Q875964
Q3895276	Q3895277
Q41103093	Q40657028
Q730775	Q1006681
Q41016563	Q858279
Q27626689	Q1306353
Q1086537	Q2312007
Q12218376	Q19170
Q62566250	Q41214703
Q41009221	Q1069828
Q27604455	Q25273
Q27623682	Q1591110
Q40989801	Q28913231
Q27638629	Q2628790
Q3134318	Q258889
Q716456	Q340041
Q40986682	Q860920
Q31873805	Q921139
Q27611597	Q1273197
Q40997781	Q926652
Q146487	Q131901
Q3479881	Q540883
Q27618428	Q1272176
Q1302692	Q1752184
Q21356003	Q1030321
Q27626871	Q73882
Q3726383	Q1184034
Q27620290	Q909180
Q27620192	Q1922999
Q27619118	Q692879
Q41021260	Q1053111
Q21368833	Q208492
Q456421	Q860908
Q27623204	Q1062084
Q21351914	Q93208
Q24992805	Q24992804
Q40451473	Q1591642
Q40982601	Q791308
Q27616287	Q2396322
Q27075130	Q658031
Q27624437	Q3136337
Q27631950	Q3315631
Q27610660	Q174466
Q27618627	Q1268784
Q950394	Q371086
Q41006081	Q240083
Q40659540	Q827170
Q27614221	Q1273605
Q110901518	Q697714
Q62393808	Q28831568
Q41073998	Q40654203
Q27638698	Q726389
Q27621844	Q2667703
Q67947916	Q10809423
Q41021117	Q7600364
Q27629843	Q244199
Q27637781	Q730464
Q110257493	Q12814009
Q21306738	Q18166347
Q31874240	Q655569
Q27623043	Q111674
Q40445212	Q5648310
Q41006232	Q23464769
Q40603454	Q21995941
Q27615290	Q1267543
Q27631747	Q3315434
Q31874408	Q2465230
Q2520305	Q200989
Q27619188	Q1060510
Q27617715	Q688012
Q770865	Q599467
Q28837064	Q230042
Q864806	Q657775
Q764420	Q194240
Q11842345	Q2719515
Q27634130	Q1317241
Q31874307	Q1187535
Q2644678	Q11846678
Q105722627	Q38884974
Q2669200	Q1082724
Q27637707	Q1588289
Q10751270	Q666222
Q9393454	Q200989
Q1302576	Q790026
Q1273618	Q131901
Q40515256	Q27075551
Q62071545	Q31874577
Q13657044	Q25510
Q27612228	Q1077059
Q1039947	Q781348
Q1271986	Q1080545
Q10752893	Q72968
Q40984860	Q198823
Q27626155	Q2226794
Q27635826	Q1061889
Q27613757	Q576802
Q40983301	Q1956383
Q3315749	Q11234198
Q27615840	Q936369
Q15881143	Q1271783
Q27613519	Q1269164
Q27635101	Q1590538
Q40656563	Q15943541
Q27617073	Q1269465
Q40983201	Q1956383
Q1266303	Q609156
Q40448528	Q1591642
Q27620986	Q1589130
Q27601699	Q967158
Q1068798	Q667248
Q27615272	Q1262659
Q829925	Q25341
Q886789	Q304580
Q27624059	Q1591642
Q40987512	Q867433
Q187412	Q597127
Q21401189	Q11844269
Q27631568	Q841997
Q652151	Q15222474
Q27603275	Q899732
Q27628160	Q206089
Q27634767	Q583220
Q796677	Q869490
Q27621609	Q790616
Q1262730	Q10794759
Q255183	Q990108
Q3501993	Q2046834
Q55119937	Q26381
Q27630764	Q1466229
Q27603690	Q557125
Q27074837	Q10809413
Q890909	Q859633
Q12266638	Q1976357
Q477206	Q27757
Q1587940	Q240083
Q28740223	Q1079233
Q27623356	Q22116851
Q41012520	Q737426
Q27616936	Q839222
Q21347967	Q33504
Q27617876	Q874684
Q902912	Q9147
Q27615065	Q1087599
Q31873752	Q278941
Q1270018	Q76366
Q27610236	Q1274228
Q31874301	Q1080266
Q958816	Q568111
Q27612078	Q645799
Q62071767	Q226900
Q27635795	Q25418
Q27612135	Q898996
Q27611626	Q472299
Q6709873	Q1781382
Q27616776	Q1266962
Q886565	Q10834829
